timestamp,MagX,MagY,MagZ
1665821268.334064,-165.652176,70.000000,35.217392
1665821268.429001,-166.086960,70.000000,34.782608
1665821268.429784,-166.086960,70.000000,34.782608
1665821268.431062,-166.086960,70.000000,34.782608
1665821268.432214,-166.086960,70.000000,34.782608
1665821268.433604,-166.086960,70.000000,34.782608
1665821268.435011,-166.521744,70.000000,34.782608
1665821268.436466,-166.521744,70.000000,34.782608
1665821268.440367,-166.521744,70.000000,34.782608
1665821268.531163,-166.521744,70.000000,34.782608
1665821268.532043,-166.521744,70.000000,34.782608
1665821268.53356,-165.652176,69.565216,34.347828
1665821268.534826,-165.652176,69.565216,34.347828
1665821268.536357,-165.652176,69.565216,34.347828
1665821268.537732,-165.652176,69.565216,34.347828
1665821268.539261,-165.652176,69.565216,34.347828
1665821268.633825,-166.521744,69.565216,35.217392
1665821268.634835,-166.521744,69.565216,35.217392
1665821268.636084,-166.521744,69.565216,35.217392
1665821268.637575,-166.521744,69.565216,35.217392
1665821268.638765,-166.521744,69.565216,35.217392
1665821268.640203,-166.086960,70.000000,35.217392
1665821268.641686,-166.086960,70.000000,35.217392
1665821268.642969,-166.086960,70.000000,35.217392
1665821268.736053,-166.086960,70.000000,35.217392
1665821268.736636,-166.086960,70.000000,35.217392
1665821268.737965,-166.086960,70.000000,35.217392
1665821268.739178,-166.086960,70.000000,35.217392
1665821268.74053,-166.086960,70.000000,35.217392
1665821268.741772,-166.086960,70.000000,35.217392
1665821268.743512,-166.086960,70.000000,35.217392
1665821268.839229,-166.521744,69.565216,35.217392
1665821268.840202,-166.521744,69.565216,35.217392
1665821268.841564,-166.521744,69.565216,35.217392
1665821268.842915,-166.521744,69.565216,35.217392
1665821268.844367,-166.521744,69.565216,35.217392
1665821268.845702,-166.521744,69.565216,34.782608
1665821268.846856,-166.521744,69.565216,34.782608
1665821268.848228,-166.521744,69.565216,34.782608
1665821268.940665,-166.521744,69.565216,34.782608
1665821268.942085,-166.521744,69.565216,34.782608
1665821268.942923,-166.086960,69.565216,35.217392
1665821268.944264,-166.086960,69.565216,35.217392
1665821268.945813,-166.086960,69.565216,35.217392
1665821268.947032,-166.086960,69.565216,35.217392
1665821268.948245,-166.086960,69.565216,35.217392
1665821268.949694,-166.521744,69.565216,34.782608
1665821269.145491,-166.521744,69.565216,34.782608
1665821269.146104,-166.521744,69.565216,34.782608
1665821269.147146,-166.521744,69.565216,34.782608
1665821269.148378,-166.521744,69.565216,34.782608
1665821269.149641,-166.086960,69.565216,35.217392
1665821269.150852,-166.086960,69.565216,35.217392
1665821269.152018,-166.086960,69.565216,35.217392
1665821269.153121,-166.086960,69.565216,35.217392
1665821269.154281,-166.086960,69.565216,35.217392
1665821269.15544,-166.086960,69.565216,34.782608
1665821269.156561,-166.086960,69.565216,34.782608
1665821269.157766,-166.086960,69.565216,34.782608
1665821269.158993,-166.086960,69.565216,34.782608
1665821269.159963,-166.086960,69.565216,35.652172
1665821269.161312,-166.086960,69.565216,35.652172
1665821269.247979,-166.086960,69.565216,35.652172
1665821269.248649,-166.086960,69.565216,35.652172
1665821269.249573,-166.086960,69.565216,35.652172
1665821269.251082,-166.086960,69.565216,35.217392
1665821269.252004,-166.086960,69.565216,35.217392
1665821269.25314,-166.086960,69.565216,35.217392
1665821269.254326,-166.086960,69.565216,35.217392
1665821269.350214,-166.086960,69.565216,35.217392
1665821269.350859,-166.521744,69.565216,34.782608
1665821269.352118,-166.521744,69.565216,34.782608
1665821269.353155,-166.521744,69.565216,34.782608
1665821269.354349,-166.521744,69.565216,34.782608
1665821269.35559,-166.521744,69.565216,34.782608
1665821269.356838,-166.521744,69.565216,35.217392
1665821269.357956,-166.521744,69.565216,35.217392
1665821269.454298,-166.521744,69.565216,35.217392
1665821269.456012,-166.086960,69.130432,34.782608
1665821269.457209,-166.086960,69.130432,34.782608
1665821269.458484,-166.086960,69.130432,34.782608
1665821269.459922,-166.086960,69.130432,34.782608
1665821269.554993,-166.086960,69.130432,34.782608
1665821269.555893,-166.086960,69.565216,35.217392
1665821269.557124,-166.086960,69.565216,35.217392
1665821269.562317,-166.086960,69.565216,35.217392
1665821269.562681,-166.086960,69.565216,35.217392
1665821269.562764,-166.086960,69.565216,35.217392
1665821269.562791,-166.521744,70.000000,34.782608
1665821269.563811,-166.521744,70.000000,34.782608
1665821269.657376,-166.521744,70.000000,34.782608
1665821269.658211,-166.521744,70.000000,34.782608
1665821269.659664,-166.521744,70.000000,34.782608
1665821269.661066,-166.086960,70.000000,35.217392
1665821269.66243,-166.086960,70.000000,35.217392
1665821269.66378,-166.086960,70.000000,35.217392
1665821269.66522,-166.086960,70.000000,35.217392
1665821269.759669,-166.086960,70.000000,35.217392
1665821269.760821,-166.521744,69.565216,35.217392
1665821269.762396,-166.521744,69.565216,35.217392
1665821269.763697,-166.521744,69.565216,35.217392
1665821269.765141,-166.521744,69.565216,35.217392
1665821269.766357,-166.521744,69.565216,35.217392
1665821269.767661,-166.521744,69.565216,34.782608
1665821269.769218,-166.521744,69.565216,34.782608
1665821269.862279,-166.521744,69.565216,34.782608
1665821269.863317,-166.521744,69.565216,34.782608
1665821269.864609,-166.521744,69.565216,34.782608
1665821269.866002,-166.521744,70.000000,34.347828
1665821269.867239,-166.521744,70.000000,34.347828
1665821269.868703,-166.521744,70.000000,34.347828
1665821269.870055,-166.521744,70.000000,34.347828
1665821269.965229,-166.521744,70.000000,34.347828
1665821269.965779,-166.086960,69.565216,34.782608
1665821269.967171,-166.086960,69.565216,34.782608
1665821269.968553,-166.086960,69.565216,34.782608
1665821269.969915,-166.086960,69.565216,34.782608
1665821269.971524,-166.086960,69.565216,34.782608
1665821269.973002,-166.521744,70.000000,34.782608
1665821269.974273,-166.521744,70.000000,34.782608
1665821270.067083,-166.521744,70.000000,34.782608
1665821270.068052,-166.521744,70.000000,34.782608
1665821270.069582,-166.521744,70.000000,34.782608
1665821270.070842,-166.521744,69.565216,34.347828
1665821270.072166,-166.521744,69.565216,34.347828
1665821270.07331,-166.521744,69.565216,34.347828
1665821270.074934,-166.521744,69.565216,34.347828
1665821270.169664,-166.521744,69.565216,34.347828
1665821270.17072,-166.521744,69.565216,34.782608
1665821270.172145,-166.521744,69.565216,34.782608
1665821270.173491,-166.521744,69.565216,34.782608
1665821270.175107,-166.521744,69.565216,34.782608
1665821270.176361,-166.521744,69.565216,34.782608
1665821270.177779,-166.086960,69.565216,35.217392
1665821270.179238,-166.086960,69.565216,35.217392
1665821270.271861,-166.086960,69.565216,35.217392
1665821270.272868,-166.086960,69.565216,35.217392
1665821270.274187,-166.521744,69.565216,35.217392
1665821270.275502,-166.521744,69.565216,35.217392
1665821270.276825,-166.521744,69.565216,35.217392
1665821270.278218,-166.521744,69.565216,35.217392
1665821270.279759,-166.521744,69.565216,35.217392
1665821270.37446,-166.521744,69.565216,35.217392
1665821270.375183,-166.521744,69.565216,35.217392
1665821270.376675,-166.521744,69.565216,35.217392
1665821270.378128,-166.521744,69.565216,35.217392
1665821270.379607,-166.521744,69.565216,35.217392
1665821270.380824,-166.956512,69.565216,34.782608
1665821270.381909,-166.956512,69.565216,34.782608
1665821270.383307,-166.956512,69.565216,34.782608
1665821270.476964,-166.956512,69.565216,34.782608
1665821270.478072,-166.956512,69.565216,34.782608
1665821270.478857,-166.521744,70.000000,34.782608
1665821270.48029,-166.521744,70.000000,34.782608
1665821270.481438,-166.521744,70.000000,34.782608
1665821270.482828,-166.521744,70.000000,34.782608
1665821270.484042,-166.521744,70.000000,34.782608
1665821270.488802,-166.521744,69.565216,34.782608
1665821270.579308,-166.521744,69.565216,34.782608
1665821270.580184,-166.521744,69.565216,34.782608
1665821270.581627,-166.521744,69.565216,34.782608
1665821270.582826,-166.521744,69.565216,34.782608
1665821270.584121,-166.086960,70.000000,34.782608
1665821270.585526,-166.086960,70.000000,34.782608
1665821270.58681,-166.086960,70.000000,34.782608
1665821270.681578,-166.086960,70.000000,34.782608
1665821270.682172,-166.086960,70.000000,34.782608
1665821270.683519,-166.086960,69.565216,35.217392
1665821270.684901,-166.086960,69.565216,35.217392
1665821270.686095,-166.086960,69.565216,35.217392
1665821270.687798,-166.086960,69.565216,35.217392
1665821270.688967,-166.086960,69.565216,35.217392
1665821270.690609,-166.086960,69.565216,34.782608
1665821270.783866,-166.086960,69.565216,34.782608
1665821270.784722,-166.086960,69.565216,34.782608
1665821270.786134,-166.086960,69.565216,34.782608
1665821270.787328,-166.086960,69.565216,34.782608
1665821270.788552,-166.086960,70.000000,34.782608
1665821270.789786,-166.086960,70.000000,34.782608
1665821270.791092,-166.086960,70.000000,34.782608
1665821270.886594,-166.086960,70.000000,34.782608
1665821270.887258,-166.086960,70.000000,34.782608
1665821270.888506,-166.521744,70.000000,34.782608
1665821270.890089,-166.521744,70.000000,34.782608
1665821270.89133,-166.521744,70.000000,34.782608
1665821270.892526,-166.521744,70.000000,34.782608
1665821270.89398,-166.521744,70.000000,34.782608
1665821270.89515,-166.521744,69.565216,34.782608
1665821270.989067,-166.521744,69.565216,34.782608
1665821270.989864,-166.521744,69.565216,34.782608
1665821270.991007,-166.521744,69.565216,34.782608
1665821270.992191,-166.521744,69.565216,34.782608
1665821270.993573,-166.086960,70.000000,34.782608
1665821270.995037,-166.086960,70.000000,34.782608
1665821270.9963,-166.086960,70.000000,34.782608
1665821271.091193,-166.086960,70.000000,34.782608
1665821271.092084,-166.086960,70.000000,34.782608
1665821271.093308,-166.521744,69.565216,34.782608
1665821271.094763,-166.521744,69.565216,34.782608
1665821271.09619,-166.521744,69.565216,34.782608
1665821271.097552,-166.521744,69.565216,34.782608
1665821271.098941,-166.521744,69.565216,34.782608
1665821271.100396,-166.521744,69.565216,34.782608
1665821271.193675,-166.521744,69.565216,34.782608
1665821271.194262,-166.521744,69.565216,34.782608
1665821271.195734,-166.521744,69.565216,34.782608
1665821271.196958,-166.521744,69.565216,34.782608
1665821271.198435,-166.521744,70.000000,34.782608
1665821271.199649,-166.521744,70.000000,34.782608
1665821271.200887,-166.521744,70.000000,34.782608
1665821271.296002,-166.521744,70.000000,34.782608
1665821271.296701,-166.521744,70.000000,34.782608
1665821271.298161,-166.086960,69.565216,34.782608
1665821271.29954,-166.086960,69.565216,34.782608
1665821271.300954,-166.086960,69.565216,34.782608
1665821271.302186,-166.086960,69.565216,34.782608
1665821271.303574,-166.086960,69.565216,34.782608
1665821271.304863,-166.086960,70.000000,34.782608
1665821271.398456,-166.086960,70.000000,34.782608
1665821271.3992,-166.086960,70.000000,34.782608
1665821271.400444,-166.086960,70.000000,34.782608
1665821271.401805,-166.086960,70.000000,34.782608
1665821271.402989,-166.086960,69.565216,34.782608
1665821271.404232,-166.086960,69.565216,34.782608
1665821271.406101,-166.086960,69.565216,34.782608
1665821271.500872,-166.086960,69.565216,34.782608
1665821271.501736,-166.086960,69.565216,35.652172
1665821271.503059,-166.521744,69.565216,35.652172
1665821271.504319,-166.521744,69.565216,35.652172
1665821271.506516,-166.521744,69.565216,35.652172
1665821271.507996,-166.521744,69.565216,35.652172
1665821271.511135,-166.086960,69.565216,35.652172
1665821271.603142,-166.086960,69.565216,35.652172
1665821271.604241,-166.086960,69.565216,35.652172
1665821271.605696,-166.086960,69.565216,35.652172
1665821271.606843,-166.086960,70.434784,34.782608
1665821271.608327,-166.086960,70.434784,34.782608
1665821271.609556,-166.086960,70.434784,34.782608
1665821271.610899,-166.086960,70.434784,34.782608
1665821271.70569,-166.086960,70.434784,34.782608
1665821271.706688,-166.086960,69.565216,34.782608
1665821271.708152,-166.086960,69.565216,34.782608
1665821271.709571,-166.086960,69.565216,34.782608
1665821271.71091,-166.086960,69.565216,34.782608
1665821271.712121,-166.086960,69.565216,34.782608
1665821271.713494,-166.521744,69.565216,35.217392
1665821271.714998,-166.521744,69.565216,35.217392
1665821271.807826,-166.521744,69.565216,35.217392
1665821271.808859,-166.521744,69.565216,35.217392
1665821271.810355,-166.521744,69.565216,35.217392
1665821271.811372,-166.521744,69.565216,34.782608
1665821271.812575,-166.521744,69.565216,34.782608
1665821271.814254,-166.521744,69.565216,34.782608
1665821271.815438,-166.521744,69.565216,34.782608
1665821271.816668,-166.521744,69.565216,34.782608
1665821271.910567,-166.086960,70.000000,34.782608
1665821271.911183,-166.086960,70.000000,34.782608
1665821271.912623,-166.086960,70.000000,34.782608
1665821271.914006,-166.086960,70.000000,34.782608
1665821271.915392,-166.086960,70.000000,34.782608
1665821271.916638,-166.521744,70.000000,35.217392
1665821271.918217,-166.521744,70.000000,35.217392
1665821272.013051,-166.521744,70.000000,35.217392
1665821272.013951,-166.521744,70.000000,35.217392
1665821272.015067,-166.521744,70.000000,35.217392
1665821272.016278,-166.521744,69.565216,35.217392
1665821272.017543,-166.521744,69.565216,35.217392
1665821272.018729,-166.521744,69.565216,35.217392
1665821272.020141,-166.521744,69.565216,35.217392
1665821272.021609,-166.521744,69.565216,35.217392
1665821272.115249,-165.652176,69.565216,34.782608
1665821272.116168,-165.652176,69.565216,34.782608
1665821272.117418,-165.652176,69.565216,34.782608
1665821272.118758,-165.652176,69.565216,34.782608
1665821272.120177,-165.652176,69.565216,34.782608
1665821272.121629,-166.086960,69.565216,34.782608
1665821272.122933,-166.086960,69.565216,34.782608
1665821272.217593,-166.086960,69.565216,34.782608
1665821272.218164,-166.086960,69.565216,34.782608
1665821272.219494,-166.086960,69.565216,34.782608
1665821272.220929,-165.652176,69.565216,34.782608
1665821272.222375,-165.652176,69.565216,34.782608
1665821272.223788,-165.652176,69.565216,34.782608
1665821272.225172,-165.652176,69.565216,34.782608
1665821272.226522,-165.652176,69.565216,34.782608
1665821272.319889,-166.086960,69.565216,34.782608
1665821272.320575,-166.086960,69.565216,34.782608
1665821272.322017,-166.086960,69.565216,34.782608
1665821272.323373,-166.086960,69.565216,34.782608
1665821272.324725,-166.086960,69.565216,34.782608
1665821272.326087,-166.521744,70.000000,34.782608
1665821272.327603,-166.521744,70.000000,34.782608
1665821272.421872,-166.521744,70.000000,34.782608
1665821272.422888,-166.521744,70.000000,34.782608
1665821272.42429,-166.521744,70.000000,34.782608
1665821272.425712,-166.086960,70.000000,34.782608
1665821272.42712,-166.086960,70.000000,34.782608
1665821272.428422,-166.086960,70.000000,34.782608
1665821272.429708,-166.086960,70.000000,34.782608
1665821272.430906,-166.086960,70.000000,34.782608
1665821272.526518,-166.086960,70.000000,34.782608
1665821272.528012,-166.086960,70.000000,34.782608
1665821272.529408,-166.086960,70.000000,34.782608
1665821272.530885,-166.086960,70.000000,34.782608
1665821272.532444,-166.086960,70.000000,34.782608
1665821272.626926,-166.086960,70.000000,34.782608
1665821272.627939,-166.086960,70.000000,34.782608
1665821272.629239,-166.086960,69.565216,35.217392
1665821272.630745,-166.521744,69.565216,35.217392
1665821272.631979,-166.521744,69.565216,35.217392
1665821272.633387,-166.521744,69.565216,35.217392
1665821272.634607,-166.521744,69.565216,35.217392
1665821272.635955,-166.521744,69.565216,34.782608
1665821272.729518,-166.521744,69.565216,34.782608
1665821272.730339,-166.521744,69.565216,34.782608
1665821272.731568,-166.521744,69.565216,34.782608
1665821272.732927,-166.521744,69.565216,34.782608
1665821272.734374,-166.521744,69.565216,34.782608
1665821272.735971,-166.521744,69.565216,34.782608
1665821272.737218,-166.521744,69.565216,34.782608
1665821272.831844,-166.521744,69.565216,34.782608
1665821272.83258,-166.521744,69.565216,34.782608
1665821272.834025,-166.521744,69.565216,34.782608
1665821272.835343,-166.521744,69.565216,34.782608
1665821272.836598,-166.521744,69.565216,34.782608
1665821272.837806,-166.521744,69.565216,34.782608
1665821272.839165,-166.521744,69.565216,34.782608
1665821272.840602,-166.086960,70.000000,34.782608
1665821272.934138,-166.086960,70.000000,34.782608
1665821272.934906,-166.086960,70.000000,34.782608
1665821272.936344,-166.086960,70.000000,34.782608
1665821272.937548,-166.086960,70.000000,34.782608
1665821272.938835,-166.086960,69.565216,34.347828
1665821272.940283,-166.086960,69.565216,34.347828
1665821272.941487,-166.086960,69.565216,34.347828
1665821273.03654,-166.086960,69.565216,34.347828
1665821273.037682,-166.086960,69.565216,34.347828
1665821273.038905,-166.521744,70.000000,34.347828
1665821273.040177,-166.521744,70.000000,34.347828
1665821273.041541,-166.521744,70.000000,34.347828
1665821273.042763,-166.521744,70.000000,34.347828
1665821273.044155,-166.521744,70.000000,34.347828
1665821273.04538,-166.521744,70.000000,34.782608
1665821273.138818,-166.521744,70.000000,34.782608
1665821273.139785,-166.521744,70.000000,34.782608
1665821273.141117,-166.521744,70.000000,34.782608
1665821273.142457,-166.521744,70.000000,34.782608
1665821273.144008,-166.086960,69.565216,34.782608
1665821273.145062,-166.086960,69.565216,34.782608
1665821273.146525,-166.086960,69.565216,34.782608
1665821273.241553,-166.086960,69.565216,34.782608
1665821273.24225,-166.086960,69.565216,34.782608
1665821273.243662,-166.521744,69.565216,35.217392
1665821273.244987,-166.521744,69.565216,35.217392
1665821273.246285,-166.521744,69.565216,35.217392
1665821273.247561,-166.521744,69.565216,35.217392
1665821273.248924,-166.521744,69.565216,35.217392
1665821273.250278,-166.521744,70.000000,34.782608
1665821273.343883,-166.521744,70.000000,34.782608
1665821273.344752,-166.521744,70.000000,34.782608
1665821273.346017,-166.521744,70.000000,34.782608
1665821273.347198,-166.521744,70.000000,34.782608
1665821273.348643,-166.086960,70.000000,34.347828
1665821273.350067,-166.086960,70.000000,34.347828
1665821273.351552,-166.086960,70.000000,34.347828
1665821273.35305,-166.086960,70.000000,34.347828
1665821273.446543,-166.086960,70.000000,34.347828
1665821273.447231,-166.521744,70.000000,35.217392
1665821273.448687,-166.521744,70.000000,35.217392
1665821273.449916,-166.521744,70.000000,35.217392
1665821273.451367,-166.521744,70.000000,35.217392
1665821273.452665,-166.521744,70.000000,35.217392
1665821273.453983,-166.521744,70.434784,34.782608
1665821273.551457,-166.521744,70.434784,34.782608
1665821273.552302,-166.521744,70.434784,34.782608
1665821273.553769,-166.521744,70.000000,34.347828
1665821273.555138,-166.521744,70.000000,34.347828
1665821273.556736,-166.521744,70.000000,34.347828
1665821273.650911,-166.521744,70.000000,34.347828
1665821273.651939,-166.521744,69.565216,34.782608
1665821273.653388,-166.521744,69.565216,34.782608
1665821273.654541,-166.521744,69.565216,34.782608
1665821273.65609,-166.521744,69.565216,34.782608
1665821273.65717,-166.521744,69.565216,34.782608
1665821273.658612,-166.521744,69.565216,34.782608
1665821273.753383,-166.521744,69.565216,34.782608
1665821273.754307,-166.521744,69.565216,34.782608
1665821273.755546,-166.521744,69.565216,34.782608
1665821273.75678,-166.521744,69.565216,35.217392
1665821273.75836,-166.521744,69.565216,35.217392
1665821273.75983,-166.521744,69.565216,35.217392
1665821273.761233,-166.521744,69.565216,35.217392
1665821273.763212,-166.521744,69.565216,35.217392
1665821273.855949,-166.521744,69.565216,35.217392
1665821273.856761,-166.521744,69.565216,35.217392
1665821273.858067,-166.521744,69.565216,35.217392
1665821273.859446,-166.521744,69.565216,35.217392
1665821273.860847,-166.521744,69.565216,35.217392
1665821273.862282,-166.521744,70.000000,34.782608
1665821273.863751,-166.521744,70.000000,34.782608
1665821273.958584,-166.521744,70.000000,34.782608
1665821273.959331,-166.521744,70.000000,34.782608
1665821273.96054,-166.521744,70.000000,34.782608
1665821273.962167,-166.521744,69.565216,34.782608
1665821273.9634,-166.521744,69.565216,34.782608
1665821273.966025,-166.521744,69.565216,34.782608
1665821273.966186,-166.521744,69.565216,34.782608
1665821273.967223,-166.521744,69.565216,34.782608
1665821274.163255,-166.956512,69.565216,34.782608
1665821274.163873,-166.956512,69.565216,34.782608
1665821274.165417,-166.956512,69.565216,34.782608
1665821274.166401,-166.956512,69.565216,34.782608
1665821274.168186,-166.956512,69.565216,34.782608
1665821274.169116,-166.521744,69.565216,34.347828
1665821274.170277,-166.521744,69.565216,34.347828
1665821274.171626,-166.521744,69.565216,34.347828
1665821274.172816,-166.521744,69.565216,34.347828
1665821274.174024,-166.521744,69.565216,34.347828
1665821274.175449,-166.086960,70.000000,34.782608
1665821274.176692,-166.086960,70.000000,34.782608
1665821274.178128,-166.086960,70.000000,34.782608
1665821274.179531,-166.086960,70.000000,34.782608
1665821274.181027,-166.086960,70.000000,34.782608
1665821274.265595,-166.521744,70.000000,34.782608
1665821274.266191,-166.521744,70.000000,34.782608
1665821274.267445,-166.521744,70.000000,34.782608
1665821274.268647,-166.521744,70.000000,34.782608
1665821274.269849,-166.521744,70.000000,34.782608
1665821274.271361,-166.086960,70.000000,34.782608
1665821274.272912,-166.086960,70.000000,34.782608
1665821274.367761,-166.086960,70.000000,34.782608
1665821274.368568,-166.086960,70.000000,34.782608
1665821274.37042,-166.086960,70.000000,34.782608
1665821274.371747,-166.521744,70.000000,34.782608
1665821274.372914,-166.521744,70.000000,34.782608
1665821274.374088,-166.521744,70.000000,34.782608
1665821274.37529,-166.521744,70.000000,34.782608
1665821274.376934,-166.521744,70.000000,34.782608
1665821274.47018,-166.521744,70.000000,33.913044
1665821274.471157,-166.521744,70.000000,33.913044
1665821274.472441,-166.521744,70.000000,33.913044
1665821274.473595,-166.521744,70.000000,33.913044
1665821274.474928,-166.521744,70.000000,33.913044
1665821274.476264,-166.521744,70.434784,34.782608
1665821274.477722,-166.521744,70.434784,34.782608
1665821274.575379,-166.521744,70.434784,34.782608
1665821274.576388,-166.086960,69.565216,34.782608
1665821274.577664,-166.086960,69.565216,34.782608
1665821274.579102,-166.086960,69.565216,34.782608
1665821274.580525,-166.086960,69.565216,34.782608
1665821274.674705,-166.521744,69.565216,34.782608
1665821274.675895,-166.521744,69.565216,34.782608
1665821274.677118,-166.521744,69.565216,34.782608
1665821274.678405,-166.521744,69.565216,34.782608
1665821274.679677,-166.521744,69.565216,34.782608
1665821274.680933,-166.521744,70.000000,35.217392
1665821274.682431,-166.521744,70.000000,35.217392
1665821274.7774,-166.521744,70.000000,35.217392
1665821274.778356,-166.521744,70.000000,35.217392
1665821274.779848,-166.521744,70.000000,35.217392
1665821274.781303,-166.521744,70.000000,34.782608
1665821274.782548,-166.521744,70.000000,34.782608
1665821274.784064,-166.521744,70.000000,34.782608
1665821274.785235,-166.521744,70.000000,34.782608
1665821274.786602,-166.956512,70.000000,35.217392
1665821274.879947,-166.956512,70.000000,35.217392
1665821274.880833,-166.956512,70.000000,35.217392
1665821274.882017,-166.956512,70.000000,35.217392
1665821274.883272,-166.956512,70.000000,35.217392
1665821274.884532,-166.956512,70.000000,35.217392
1665821274.885915,-166.956512,70.000000,35.217392
1665821274.887399,-166.956512,70.000000,35.217392
1665821274.982345,-166.956512,70.000000,35.217392
1665821274.983033,-166.956512,70.000000,35.217392
1665821274.984555,-167.391296,69.565216,34.347828
1665821274.985788,-167.391296,69.565216,34.347828
1665821274.987016,-167.391296,69.565216,34.347828
1665821274.988493,-167.391296,69.565216,34.347828
1665821274.989919,-167.391296,69.565216,34.347828
1665821274.991294,-166.521744,70.000000,34.782608
1665821275.08469,-166.521744,70.000000,34.782608
1665821275.085498,-166.521744,70.000000,34.782608
1665821275.086815,-166.521744,70.000000,34.782608
1665821275.088042,-166.521744,70.000000,34.782608
1665821275.089578,-166.521744,70.000000,34.782608
1665821275.091032,-166.521744,70.000000,34.782608
1665821275.092631,-166.521744,70.000000,34.782608
1665821275.186957,-166.521744,70.000000,34.782608
1665821275.187949,-166.521744,70.000000,34.782608
1665821275.189174,-166.521744,70.000000,34.347828
1665821275.190405,-166.521744,70.000000,34.347828
1665821275.191856,-166.521744,70.000000,34.347828
1665821275.192985,-166.521744,70.000000,34.347828
1665821275.194159,-166.521744,70.000000,34.347828
1665821275.195623,-166.956512,69.565216,34.347828
1665821275.289576,-166.956512,69.565216,34.347828
1665821275.290465,-166.956512,69.565216,34.347828
1665821275.291907,-166.956512,69.565216,34.347828
1665821275.293256,-166.956512,69.565216,34.347828
1665821275.294704,-166.521744,70.000000,34.782608
1665821275.296258,-166.521744,70.000000,34.782608
1665821275.297533,-166.521744,70.000000,34.782608
1665821275.299078,-166.521744,70.000000,34.782608
1665821275.392051,-166.521744,70.000000,34.782608
1665821275.392827,-166.521744,69.565216,34.347828
1665821275.394259,-166.521744,69.565216,34.347828
1665821275.39547,-166.521744,69.565216,34.347828
1665821275.3967,-166.521744,69.565216,34.347828
1665821275.398057,-166.521744,69.565216,34.347828
1665821275.399564,-166.521744,70.000000,34.347828
1665821275.494331,-166.521744,70.000000,34.347828
1665821275.49521,-166.521744,70.000000,34.347828
1665821275.496659,-166.521744,70.000000,34.347828
1665821275.497896,-166.521744,70.000000,34.347828
1665821275.499485,-165.652176,70.000000,34.782608
1665821275.500989,-165.652176,70.000000,34.782608
1665821275.502338,-165.652176,70.000000,34.782608
1665821275.50361,-165.652176,70.000000,34.782608
1665821275.596873,-165.652176,70.000000,34.782608
1665821275.597378,-166.086960,70.000000,34.782608
1665821275.598994,-166.086960,70.000000,34.782608
1665821275.600176,-166.086960,70.000000,34.782608
1665821275.60165,-166.086960,70.000000,34.782608
1665821275.603095,-166.086960,70.000000,34.782608
1665821275.606327,-166.521744,70.434784,34.347828
1665821275.699237,-166.521744,70.434784,34.347828
1665821275.70005,-166.521744,70.434784,34.347828
1665821275.701486,-166.521744,70.434784,34.347828
1665821275.702726,-166.521744,70.434784,34.347828
1665821275.704067,-166.086960,70.000000,34.782608
1665821275.705281,-166.086960,70.000000,34.782608
1665821275.70652,-166.086960,70.000000,34.782608
1665821275.707825,-166.086960,70.000000,34.782608
1665821275.801619,-166.086960,70.000000,34.782608
1665821275.802348,-166.086960,70.000000,35.217392
1665821275.803787,-166.086960,70.000000,35.217392
1665821275.805007,-166.086960,70.000000,35.217392
1665821275.806354,-166.086960,70.000000,35.217392
1665821275.807614,-166.086960,70.000000,35.217392
1665821275.809169,-166.086960,70.000000,35.217392
1665821275.90395,-166.086960,70.000000,35.217392
1665821275.904787,-166.086960,70.000000,35.217392
1665821275.905998,-166.086960,70.000000,35.217392
1665821275.907171,-166.956512,70.000000,34.782608
1665821275.908646,-166.956512,70.000000,34.782608
1665821275.910103,-166.956512,70.000000,34.782608
1665821275.911353,-166.956512,70.000000,34.782608
1665821275.912856,-166.956512,70.000000,34.782608
1665821276.006208,-166.956512,70.000000,34.782608
1665821276.007551,-166.956512,70.000000,34.782608
1665821276.008905,-166.956512,70.000000,34.782608
1665821276.010094,-166.956512,70.000000,34.782608
1665821276.01138,-166.956512,70.000000,34.782608
1665821276.012826,-166.521744,70.000000,34.347828
1665821276.014216,-166.521744,70.000000,34.347828
1665821276.113392,-166.521744,70.000000,34.347828
1665821276.113554,-166.521744,70.000000,34.347828
1665821276.11358,-166.521744,70.000000,34.347828
1665821276.113606,-166.521744,70.000000,34.782608
1665821276.113663,-166.521744,70.000000,34.782608
1665821276.114673,-166.521744,70.000000,34.782608
1665821276.11592,-166.521744,70.000000,34.782608
1665821276.117206,-166.521744,70.000000,34.782608
1665821276.210968,-166.521744,69.565216,34.347828
1665821276.211927,-166.521744,69.565216,34.347828
1665821276.213338,-166.521744,69.565216,34.347828
1665821276.214523,-166.521744,69.565216,34.347828
1665821276.215971,-166.521744,69.565216,34.347828
1665821276.217189,-166.521744,69.565216,34.782608
1665821276.218574,-166.521744,69.565216,34.782608
1665821276.313506,-166.521744,69.565216,34.782608
1665821276.314251,-166.521744,69.565216,34.782608
1665821276.315765,-166.521744,69.565216,34.782608
1665821276.317023,-166.521744,70.434784,34.347828
1665821276.318599,-166.521744,70.434784,34.347828
1665821276.319784,-166.521744,70.434784,34.347828
1665821276.321273,-166.521744,70.434784,34.347828
1665821276.32323,-166.521744,70.434784,34.347828
1665821276.415785,-166.086960,70.000000,34.782608
1665821276.416702,-166.086960,70.000000,34.782608
1665821276.417927,-166.086960,70.000000,34.782608
1665821276.419137,-166.086960,70.000000,34.782608
