"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.429209806E0,-1.886250114E1,1.762500048E0,-5.086875153E1,5.428195131E1
6.439209806E0,-1.912500000E1,1.650000095E0,-5.092500305E1,5.442282666E1
6.449209806E0,-1.920000076E1,1.706250072E0,-5.090625381E1,5.443342719E1
6.459209806E0,-1.897500038E1,1.650000095E0,-5.071875381E1,5.417716427E1
6.469209806E0,-1.888125038E1,1.518750072E0,-5.090625381E1,5.431624891E1
6.479209806E0,-1.861875153E1,1.556250095E0,-5.088750076E1,5.420901730E1
6.489209806E0,-1.867500114E1,1.275000095E0,-5.086875153E1,5.420342401E1
6.499209806E0,-1.871250153E1,1.143750072E0,-5.062500381E1,5.398478386E1
6.509209806E0,-1.861875153E1,9.750000238E-1,-5.070000076E1,5.401942809E1
6.519209806E0,-1.843125153E1,9.375000596E-1,-5.073750305E1,5.398966711E1
6.529209806E0,-1.843125153E1,8.062500358E-1,-5.083125305E1,5.407566328E1
6.539209806E0,-1.831875038E1,7.500000000E-1,-5.100000381E1,5.419538269E1
6.549209806E0,-1.839375114E1,8.812500238E-1,-5.096250153E1,5.418748236E1
6.559209806E0,-1.828125000E1,8.812500238E-1,-5.090625381E1,5.409646366E1
6.569209806E0,-1.826250076E1,1.068750024E0,-5.075625229E1,5.395237073E1
6.579209806E0,-1.824375153E1,1.106250048E0,-5.103750229E1,5.421148309E1
6.589209806E0,-1.818750000E1,1.050000072E0,-5.088750076E1,5.405021175E1
6.599209806E0,-1.811250114E1,9.750000238E-1,-5.088750076E1,5.402361573E1
6.609209806E0,-1.809375000E1,8.250000477E-1,-5.071875381E1,5.385588550E1
6.619209806E0,-1.833750153E1,7.312500477E-1,-5.051250076E1,5.374301278E1
6.629209806E0,-1.831875038E1,5.437500477E-1,-5.056875229E1,5.378727533E1
6.639209806E0,-1.852500153E1,3.937500119E-1,-5.049375153E1,5.378614751E1
6.649209806E0,-1.865625000E1,2.625000179E-1,-5.068125153E1,5.400660910E1
6.659209806E0,-1.858125114E1,1.312500089E-1,-5.038125229E1,5.369870299E1
6.669209806E0,-1.865625000E1,7.500000298E-2,-5.032500076E1,5.367184542E1
6.679209806E0,-1.875000000E1,-3.750000149E-2,-5.019375229E1,5.358149564E1
6.689209806E0,-1.884375000E1,1.875000075E-2,-5.010000229E1,5.352660549E1
6.699209806E0,-1.886250114E1,9.375000000E-2,-5.006250381E1,5.349819648E1
6.709209806E0,-1.903125000E1,1.312500089E-1,-4.972500229E1,5.324266669E1
6.719209806E0,-1.886250114E1,1.125000045E-1,-5.000625229E1,5.344559733E1
6.729209806E0,-1.873125076E1,1.500000060E-1,-4.996875381E1,5.336439462E1
6.739209806E0,-1.884375000E1,2.437500060E-1,-5.019375229E1,5.361491487E1
6.749209806E0,-1.846875000E1,3.750000000E-1,-5.045625305E1,5.373145097E1
6.759209806E0,-1.854375076E1,5.250000358E-1,-5.058750153E1,5.388173743E1
6.769209806E0,-1.831875038E1,5.625000000E-1,-5.068125153E1,5.389324891E1
6.779209806E0,-1.807500076E1,4.875000119E-1,-5.075625229E1,5.388079858E1
6.789209806E0,-1.807500076E1,4.875000119E-1,-5.098125076E1,5.409280209E1
6.799209806E0,-1.805625153E1,5.250000358E-1,-5.073750305E1,5.385720063E1
6.809209806E0,-1.815000153E1,4.687500298E-1,-5.083125305E1,5.397646310E1
6.819209806E0,-1.813125038E1,3.562500179E-1,-5.064375305E1,5.379274001E1
6.829209806E0,-1.852500153E1,2.625000179E-1,-5.058750153E1,5.387336910E1
6.839209806E0,-1.850625038E1,2.062500119E-1,-5.043750381E1,5.372583767E1
6.849209806E0,-1.871250153E1,9.375000000E-2,-5.019375229E1,5.356845407E1
6.859209806E0,-1.886250114E1,3.937500119E-1,-5.000625229E1,5.344692935E1
6.869209806E0,-1.880625153E1,3.750000000E-1,-4.995000076E1,5.337432246E1
6.879209806E0,-1.886250114E1,4.125000238E-1,-5.019375229E1,5.362254073E1
6.889209806E0,-1.891875076E1,3.750000000E-1,-5.000625229E1,5.346667208E1
6.899209806E0,-1.895625114E1,3.187500238E-1,-5.025000381E1,5.370757807E1
6.909209806E0,-1.906875038E1,2.812500000E-1,-5.008125305E1,5.358944159E1
6.919209806E0,-1.891875076E1,2.812500000E-1,-4.991250229E1,5.337842370E1
6.929209806E0,-1.891875076E1,4.125000238E-1,-5.004375076E1,5.350202124E1
6.939209806E0,-1.893750000E1,3.000000119E-1,-5.023125076E1,5.368330708E1
6.949209806E0,-1.891875076E1,2.437500060E-1,-5.030625153E1,5.374660442E1
6.959209806E0,-1.897500038E1,1.125000045E-1,-4.998750305E1,5.346787594E1
6.969209806E0,-1.873125076E1,1.687500030E-1,-4.991250229E1,5.331178215E1
6.979209806E0,-1.863750076E1,3.375000060E-1,-5.015625381E1,5.350813151E1
6.989209806E0,-1.852500153E1,4.312500060E-1,-5.021250153E1,5.352249030E1
6.999209806E0,-1.850625038E1,3.187500238E-1,-5.026875305E1,5.356799827E1
7.009209806E0,-1.865625000E1,2.250000089E-1,-5.030625153E1,5.365468509E1
7.019209806E0,-1.856250000E1,7.500000298E-2,-5.011875153E1,5.344587249E1
7.029209806E0,-1.858125114E1,5.625000224E-2,-4.993125153E1,5.327659840E1
7.039209806E0,-1.867500114E1,1.312500089E-1,-4.995000076E1,5.332706133E1
7.049209806E0,-1.891875076E1,1.312500089E-1,-5.008125305E1,5.353567282E1
7.059209806E0,-1.876875114E1,2.062500119E-1,-4.983750153E1,5.325490698E1
7.069209806E0,-1.858125114E1,2.812500000E-1,-4.978125381E1,5.313675966E1
7.079209806E0,-1.876875114E1,4.125000238E-1,-5.004375076E1,5.344916432E1
7.089209806E0,-1.854375076E1,3.937500119E-1,-5.006250381E1,5.338801382E1
7.099209806E0,-1.875000000E1,4.500000179E-1,-5.010000229E1,5.349556271E1
7.109209806E0,-1.871250153E1,5.625000000E-1,-5.028750229E1,5.365917448E1
7.119209806E0,-1.863750076E1,5.625000000E-1,-5.038125229E1,5.372097750E1
7.129209806E0,-1.848750114E1,5.437500477E-1,-5.043750381E1,5.372173819E1
7.139209806E0,-1.863750076E1,4.125000238E-1,-5.028750229E1,5.363170217E1
7.149209806E0,-1.876875114E1,3.937500119E-1,-5.019375229E1,5.358949363E1
7.159209806E0,-1.873125076E1,6.187500358E-1,-4.993125153E1,5.333265872E1
7.169209806E0,-1.891875076E1,6.000000238E-1,-4.985625076E1,5.332846211E1
7.179209806E0,-1.886250114E1,5.062500238E-1,-5.015625381E1,5.358824531E1
7.189209806E0,-1.895625114E1,5.062500238E-1,-5.008125305E1,5.355116856E1
7.199209806E0,-1.895625114E1,4.500000179E-1,-5.011875153E1,5.358573702E1
7.209209806E0,-1.931250000E1,3.750000000E-1,-5.011875153E1,5.371221961E1
7.219209806E0,-1.914375114E1,5.062500238E-1,-5.026875305E1,5.379300169E1
7.229209806E0,-1.901250076E1,3.937500119E-1,-5.034375381E1,5.381564617E1
7.239209806E0,-1.899375153E1,7.500000298E-2,-5.034375381E1,5.380763673E1
7.249209806E0,-1.886250114E1,1.312500089E-1,-5.062500381E1,5.402501446E1
7.259209806E0,-1.867500114E1,2.250000089E-1,-5.038125229E1,5.373152589E1
7.269209806E0,-1.858125114E1,7.500000298E-2,-5.051250076E1,5.382175445E1
7.279209806E0,-1.861875153E1,3.750000149E-2,-5.047500229E1,5.379949043E1
7.289209806E0,-1.841250038E1,7.500000298E-2,-5.055000305E1,5.379896471E1
7.299209806E0,-1.867500114E1,-2.250000089E-1,-5.040000153E1,5.374910647E1
7.309209806E0,-1.884375000E1,-1.312500089E-1,-5.028750229E1,5.370230002E1
7.319209806E0,-1.867500114E1,7.500000298E-2,-5.041875076E1,5.376626936E1
7.329209806E0,-1.873125076E1,2.625000179E-1,-5.040000153E1,5.376884614E1
7.339209806E0,-1.897500038E1,3.187500238E-1,-5.060625076E1,5.404761657E1
7.349209806E0,-1.910625076E1,3.562500179E-1,-5.032500076E1,5.383104526E1
7.359209806E0,-1.901250076E1,4.875000119E-1,-5.023125076E1,5.371118501E1
7.369209806E0,-1.908750153E1,5.812500119E-1,-5.013750076E1,5.365109084E1
7.379209806E0,-1.914375114E1,6.000000238E-1,-5.034375381E1,5.386405811E1
7.389209806E0,-1.895625114E1,6.000000238E-1,-5.068125153E1,5.411366476E1
7.399209806E0,-1.888125038E1,4.312500060E-1,-5.064375305E1,5.405069209E1
7.409209806E0,-1.860000038E1,3.937500119E-1,-5.055000305E1,5.386481098E1
7.419209806E0,-1.839375114E1,4.312500060E-1,-5.049375153E1,5.374137141E1
7.429209806E0,-1.837500000E1,5.250000358E-1,-5.056875229E1,5.380627248E1
7.439209806E0,-1.846875000E1,4.312500060E-1,-5.070000076E1,5.396082635E1
7.449209806E0,-1.826250076E1,3.375000060E-1,-5.077500153E1,5.396048202E1
7.459209806E0,-1.809375000E1,3.750000000E-1,-5.058750153E1,5.372727170E1
7.469209806E0,-1.828125000E1,1.687500030E-1,-5.028750229E1,5.350762062E1
7.479209806E0,-1.861875153E1,2.062500119E-1,-5.025000381E1,5.358883588E1
7.489209806E0,-1.886250114E1,2.062500119E-1,-5.006250381E1,5.349851191E1
7.499209806E0,-1.901250076E1,-3.750000149E-2,-4.987500381E1,5.337595523E1
7.509209806E0,-1.880625153E1,-3.750000149E-2,-4.991250229E1,5.333792635E1
7.519209806E0,-1.886250114E1,5.625000224E-2,-4.983750153E1,5.328765027E1
7.529209806E0,-1.893750000E1,1.312500089E-1,-4.968750381E1,5.317418705E1
7.539209806E0,-1.910625076E1,1.875000000E-1,-4.987500381E1,5.340973675E1
7.549209806E0,-1.916250038E1,4.687500298E-1,-4.989375305E1,5.344911357E1
7.559209806E0,-1.910625076E1,7.125000358E-1,-4.991250229E1,5.344917548E1
7.569209806E0,-1.916250038E1,7.500000000E-1,-5.015625381E1,5.369742748E1
7.579209806E0,-1.910625076E1,1.068750024E0,-5.032500076E1,5.384047499E1
7.589209806E0,-1.921875000E1,1.012500048E0,-5.036250305E1,5.391444353E1
7.599209806E0,-1.925625038E1,1.068750024E0,-5.070000076E1,5.424422073E1
7.609209806E0,-1.918125153E1,1.143750072E0,-5.071875381E1,5.423670863E1
7.619209806E0,-1.908750153E1,1.293750048E0,-5.060625076E1,5.410174785E1
7.629209806E0,-1.897500038E1,1.425000072E0,-5.092500305E1,5.436393290E1
7.639209806E0,-1.871250153E1,1.368750095E0,-5.124375153E1,5.457062635E1
7.649209806E0,-1.880625153E1,1.481250048E0,-5.115000153E1,5.451781227E1
7.659209806E0,-1.897500038E1,1.556250095E0,-5.133750153E1,5.475410137E1
7.669209806E0,-1.888125038E1,1.893750072E0,-5.154375076E1,5.492582405E1
7.679209806E0,-1.897500038E1,1.856250048E0,-5.124375153E1,5.467557383E1
7.689209806E0,-1.893750000E1,1.781250119E0,-5.139375305E1,5.480072637E1
7.699209806E0,-1.871250153E1,1.800000072E0,-5.148750305E1,5.481204871E1
7.709209806E0,-1.882500076E1,1.612500072E0,-5.107500076E1,5.445765798E1
7.719209806E0,-1.910625076E1,1.556250095E0,-5.079375076E1,5.429066079E1
7.729209806E0,-1.897500038E1,1.462500095E0,-5.090625381E1,5.434736630E1
7.739209806E0,-1.897500038E1,9.750000238E-1,-5.075625229E1,5.419592615E1
7.749209806E0,-1.906875038E1,7.875000238E-1,-5.040000153E1,5.389246284E1
7.759209806E0,-1.910625076E1,7.875000238E-1,-5.028750229E1,5.380057491E1
7.769209806E0,-1.938750076E1,9.000000358E-1,-5.013750076E1,5.376294420E1
7.779209806E0,-1.948125076E1,6.937500238E-1,-5.030625153E1,5.395108306E1
7.789209806E0,-1.953750038E1,7.500000000E-1,-5.053125381E1,5.418195302E1
7.799209806E0,-1.955625153E1,6.750000119E-1,-5.047500229E1,5.413527921E1
7.809209806E0,-1.972500038E1,3.750000000E-1,-5.028750229E1,5.401897029E1
7.819209806E0,-1.959375000E1,6.937500238E-1,-4.983750153E1,5.355532547E1
7.829209806E0,-1.944375038E1,6.937500238E-1,-4.981875229E1,5.348316368E1
7.839209806E0,-1.912500000E1,5.812500119E-1,-5.011875153E1,5.364692658E1
7.849209806E0,-1.903125000E1,4.875000119E-1,-5.025000381E1,5.373536095E1
7.859209806E0,-1.912500000E1,6.000000238E-1,-4.993125153E1,5.347200673E1
7.869209806E0,-1.908750153E1,5.250000358E-1,-4.991250229E1,5.344030524E1
7.879209806E0,-1.897500038E1,6.000000238E-1,-5.011875153E1,5.359384194E1
7.889209806E0,-1.890000153E1,8.250000477E-1,-5.019375229E1,5.364050197E1
7.899209806E0,-1.880625153E1,6.750000119E-1,-5.060625076E1,5.399188215E1
7.909209806E0,-1.890000153E1,4.875000119E-1,-5.070000076E1,5.411042221E1
7.919209806E0,-1.901250076E1,5.437500477E-1,-5.056875229E1,5.402748891E1
7.929209806E0,-1.925625038E1,3.750000000E-1,-5.043750381E1,5.398968045E1
7.939209806E0,-1.923750114E1,2.437500060E-1,-5.053125381E1,5.406984813E1
7.949209806E0,-1.916250038E1,2.625000179E-1,-5.043750381E1,5.395564955E1
7.959209806E0,-1.925625038E1,2.625000179E-1,-5.028750229E1,5.384890873E1
7.969209806E0,-1.895625114E1,2.437500060E-1,-5.023125076E1,5.368963983E1
7.979209806E0,-1.895625114E1,3.000000119E-1,-5.026875305E1,5.372501271E1
7.989209806E0,-1.880625153E1,4.875000119E-1,-5.025000381E1,5.365608666E1
7.999209806E0,-1.878750038E1,5.437500477E-1,-5.019375229E1,5.359737497E1
8.009209806E0,-1.863750076E1,5.812500119E-1,-5.002500153E1,5.338721817E1
8.019209806E0,-1.846875000E1,6.937500238E-1,-5.006250381E1,5.336506632E1
8.029209806E0,-1.830000114E1,7.500000000E-1,-5.036250305E1,5.358949762E1
8.039209806E0,-1.807500076E1,6.375000477E-1,-5.040000153E1,5.354691600E1
8.049209806E0,-1.818750000E1,5.812500119E-1,-5.053125381E1,5.370782643E1
8.059209806E0,-1.845000076E1,5.437500477E-1,-5.043750381E1,5.370884455E1
8.069209806E0,-1.835625076E1,5.062500238E-1,-5.064375305E1,5.387019542E1
8.079209806E0,-1.843125153E1,4.500000179E-1,-5.058750153E1,5.384244463E1
8.089209806E0,-1.824375153E1,6.562500000E-1,-5.096250153E1,5.413355425E1
8.099209806E0,-1.856250000E1,8.062500358E-1,-5.092500305E1,5.420860062E1
8.109209806E0,-1.869375038E1,8.437500596E-1,-5.085000229E1,5.418386245E1
8.119209806E0,-1.897500038E1,9.187500477E-1,-5.079375076E1,5.423006415E1
8.129209806E0,-1.920000076E1,1.012500048E0,-5.075625229E1,5.427579877E1
8.139209806E0,-1.923750114E1,9.750000238E-1,-5.109375381E1,5.460406353E1
8.149209806E0,-1.936875153E1,1.106250048E0,-5.120625305E1,5.475812886E1
8.159209806E0,-1.921875000E1,1.293750048E0,-5.152500153E1,5.500781693E1
8.169209806E0,-1.933125114E1,1.368750095E0,-5.165625381E1,5.517190685E1
8.179209806E0,-1.921875000E1,1.387500048E0,-5.171250153E1,5.518576195E1
8.189209806E0,-1.920000076E1,1.556250095E0,-5.180625153E1,5.527159886E1
8.199209806E0,-1.905000114E1,1.800000072E0,-5.203125381E1,5.543819908E1
8.209209806E0,-1.897500038E1,1.875000119E0,-5.199375153E1,5.537974777E1
8.219209806E0,-1.878750038E1,2.287500143E0,-5.178750229E1,5.513753913E1
8.229209806E0,-1.893750000E1,2.362500191E0,-5.146875381E1,5.489301351E1
8.239209806E0,-1.893750000E1,2.587500095E0,-5.143125153E1,5.486800248E1
8.249209806E0,-1.895625114E1,2.343750000E0,-5.115000153E1,5.459995675E1
8.259209806E0,-1.882500076E1,2.268750191E0,-5.111250305E1,5.451619805E1
8.269209806E0,-1.873125076E1,2.212500095E0,-5.105625153E1,5.442881343E1
8.279209806E0,-1.895625114E1,1.875000119E0,-5.081250381E1,5.426569475E1
8.289209806E0,-1.901250076E1,1.668750048E0,-5.086875153E1,5.433129663E1
8.299209806E0,-1.897500038E1,1.368750095E0,-5.079375076E1,5.423955414E1
8.309209806E0,-1.899375153E1,1.031250000E0,-5.083125305E1,5.427377231E1
8.319209806E0,-1.908750153E1,7.500000000E-1,-5.043750381E1,5.393363520E1
8.329209806E0,-1.906875038E1,9.562500119E-1,-5.056875229E1,5.405303288E1
8.339209806E0,-1.910625076E1,9.375000596E-1,-5.038125229E1,5.389061427E1
8.349209806E0,-1.910625076E1,8.437500596E-1,-5.025000381E1,5.376637998E1
8.359209806E0,-1.880625153E1,8.250000477E-1,-5.030625153E1,5.371289104E1
8.369209806E0,-1.871250153E1,9.750000238E-1,-5.013750076E1,5.352454877E1
8.379209806E0,-1.871250153E1,8.250000477E-1,-5.019375229E1,5.357472452E1
8.389209806E0,-1.876875114E1,9.000000358E-1,-5.019375229E1,5.359560419E1
8.399209806E0,-1.867500114E1,7.875000238E-1,-5.055000305E1,5.389507058E1
8.409209806E0,-1.871250153E1,4.687500298E-1,-5.013750076E1,5.351772064E1
8.419209806E0,-1.878750038E1,3.562500179E-1,-5.006250381E1,5.347290316E1
8.429209806E0,-1.880625153E1,2.625000179E-1,-5.006250381E1,5.347895185E1
8.439209806E0,-1.891875076E1,1.312500089E-1,-4.985625076E1,5.332524821E1
8.449209806E0,-1.884375000E1,-5.625000224E-2,-4.993125153E1,5.336871703E1
8.459209806E0,-1.891875076E1,-1.312500089E-1,-4.959375381E1,5.307990933E1
8.469209806E0,-1.875000000E1,-1.125000045E-1,-4.959375381E1,5.301995449E1
8.479209806E0,-1.880625153E1,-1.875000000E-1,-4.946250153E1,5.291738193E1
8.489209806E0,-1.871250153E1,-1.125000045E-1,-4.959375381E1,5.300670511E1
8.499209806E0,-1.869375038E1,-5.625000224E-2,-4.987500381E1,5.326326570E1
8.509209806E0,-1.888125038E1,-1.875000000E-1,-4.991250229E1,5.336473233E1
8.519209806E0,-1.882500076E1,-1.125000045E-1,-5.011875153E1,5.353767425E1
8.529209806E0,-1.869375038E1,1.312500089E-1,-5.011875153E1,5.349170762E1
8.539209806E0,-1.865625000E1,3.000000119E-1,-5.036250305E1,5.370779625E1
8.549209806E0,-1.875000000E1,2.625000179E-1,-5.036250305E1,5.374023744E1
8.559209806E0,-1.895625114E1,2.437500060E-1,-5.017500305E1,5.363701896E1
8.569209806E0,-1.897500038E1,2.625000179E-1,-5.043750381E1,5.388934344E1
8.579209806E0,-1.888125038E1,2.250000089E-1,-5.036250305E1,5.378600147E1
8.589209806E0,-1.878750038E1,3.937500119E-1,-5.026875305E1,5.366630920E1
8.599209806E0,-1.871250153E1,5.062500238E-1,-5.032500076E1,5.369375852E1
8.609209806E0,-1.878750038E1,1.875000000E-1,-5.011875153E1,5.352471001E1
8.619209806E0,-1.852500153E1,2.437500060E-1,-5.025000381E1,5.355649334E1
8.629209806E0,-1.856250000E1,2.812500000E-1,-5.000625229E1,5.334107963E1
8.639209806E0,-1.835625076E1,3.187500238E-1,-5.002500153E1,5.328746871E1
8.649209806E0,-1.828125000E1,3.562500179E-1,-4.974375153E1,5.299784742E1
8.659209806E0,-1.818750000E1,2.250000089E-1,-4.976250076E1,5.298247128E1
8.669209806E0,-1.818750000E1,1.312500089E-1,-5.015625381E1,5.335215253E1
8.679209806E0,-1.813125038E1,9.375000000E-2,-5.010000229E1,5.328002683E1
8.689209806E0,-1.815000153E1,3.750000000E-1,-5.032500076E1,5.349924188E1
8.699209806E0,-1.831875038E1,2.812500000E-1,-5.019375229E1,5.343284089E1
8.709209806E0,-1.839375114E1,3.187500238E-1,-5.036250305E1,5.361728636E1
8.719209806E0,-1.826250076E1,4.875000119E-1,-5.043750381E1,5.364418311E1
8.729209806E0,-1.837500000E1,5.437500477E-1,-5.058750153E1,5.382408011E1
8.739209806E0,-1.856250000E1,7.125000358E-1,-5.053125381E1,5.383754893E1
8.749209806E0,-1.860000038E1,7.500000000E-1,-4.996875381E1,5.332353019E1
8.759209806E0,-1.848750114E1,8.437500596E-1,-4.993125153E1,5.325062903E1
8.769209806E0,-1.869375038E1,5.062500238E-1,-4.978125381E1,5.317786968E1
8.779209806E0,-1.886250114E1,6.562500000E-1,-4.963125229E1,5.309883066E1
8.789209806E0,-1.861875153E1,6.187500358E-1,-4.983750153E1,5.320542565E1
8.799209806E0,-1.888125038E1,4.687500298E-1,-4.985625076E1,5.331385451E1
8.809209806E0,-1.876875114E1,5.437500477E-1,-5.000625229E1,5.341523146E1
8.819209806E0,-1.860000038E1,5.625000000E-1,-4.993125153E1,5.328607979E1
8.829209806E0,-1.860000038E1,6.187500358E-1,-4.995000076E1,5.330427227E1
8.839209806E0,-1.869375038E1,5.062500238E-1,-5.032500076E1,5.368722655E1
8.849209806E0,-1.865625000E1,6.187500358E-1,-5.045625305E1,5.379843852E1
8.859209806E0,-1.839375114E1,6.187500358E-1,-5.043750381E1,5.369035969E1
8.869209806E0,-1.848750114E1,5.812500119E-1,-5.019375229E1,5.349334836E1
8.879209806E0,-1.843125153E1,7.875000238E-1,-5.010000229E1,5.338858884E1
8.889209806E0,-1.846875000E1,5.062500238E-1,-4.998750305E1,5.329260246E1
8.899209806E0,-1.893750000E1,3.937500119E-1,-4.983750153E1,5.331566846E1
8.909209806E0,-1.901250076E1,2.812500000E-1,-4.996875381E1,5.346429317E1
8.919209806E0,-1.888125038E1,4.125000238E-1,-4.972500229E1,5.319067235E1
8.929209806E0,-1.882500076E1,5.250000358E-1,-4.961250305E1,5.306653124E1
8.939209806E0,-1.901250076E1,3.187500238E-1,-4.957500076E1,5.309668057E1
8.949209806E0,-1.890000153E1,4.500000179E-1,-4.987500381E1,5.333787175E1
8.959209806E0,-1.867500114E1,4.687500298E-1,-4.993125153E1,5.331139909E1
8.969209806E0,-1.861875153E1,7.312500477E-1,-5.000625229E1,5.336495014E1
8.979209806E0,-1.826250076E1,6.562500000E-1,-5.034375381E1,5.355784860E1
8.989209806E0,-1.818750000E1,6.750000119E-1,-5.045625305E1,5.363836550E1
8.999209806E0,-1.860000038E1,4.312500060E-1,-5.025000381E1,5.358366238E1
9.009209806E0,-1.852500153E1,3.937500119E-1,-5.036250305E1,5.366295216E1
9.019209806E0,-1.846875000E1,4.312500060E-1,-5.053125381E1,5.380230771E1
9.029209806E0,-1.871250153E1,2.250000089E-1,-5.010000229E1,5.348101128E1
9.039209806E0,-1.891875076E1,0.000000000E0,-5.019375229E1,5.364076714E1
9.049209806E0,-1.891875076E1,-9.375000000E-2,-5.000625229E1,5.346543919E1
9.059209806E0,-1.903125000E1,-7.500000298E-2,-4.996875381E1,5.347027641E1
9.069209806E0,-1.890000153E1,0.000000000E0,-5.006250381E1,5.351134782E1
9.079209806E0,-1.875000000E1,1.125000045E-1,-5.026875305E1,5.365186567E1
9.089209806E0,-1.865625000E1,1.500000060E-1,-5.015625381E1,5.351381094E1
9.099209806E0,-1.863750076E1,2.625000179E-1,-5.019375229E1,5.354286236E1
9.109209806E0,-1.841250038E1,4.312500060E-1,-5.045625305E1,5.371256481E1
9.119209806E0,-1.830000114E1,2.812500000E-1,-5.041875076E1,5.363785577E1
9.129209806E0,-1.833750153E1,3.187500238E-1,-5.058750153E1,5.380948684E1
9.139209806E0,-1.820625114E1,3.562500179E-1,-5.047500229E1,5.365929883E1
9.149209806E0,-1.843125153E1,2.437500060E-1,-5.028750229E1,5.355934403E1
9.159209806E0,-1.831875038E1,2.625000179E-1,-5.010000229E1,5.334468812E1
9.169209806E0,-1.835625076E1,4.312500060E-1,-5.021250153E1,5.346431734E1
9.179209806E0,-1.854375076E1,3.750000000E-1,-5.008125305E1,5.340546063E1
9.189209806E0,-1.846875000E1,2.625000179E-1,-5.011875153E1,5.341397652E1
9.199209806E0,-1.891875076E1,4.500000179E-1,-4.998750305E1,5.344971554E1
9.209209806E0,-1.895625114E1,3.562500179E-1,-4.989375305E1,5.337464721E1
9.219209806E0,-1.895625114E1,4.500000179E-1,-4.987500381E1,5.335782944E1
9.229209806E0,-1.888125038E1,4.312500060E-1,-4.983750153E1,5.329600502E1
9.239209806E0,-1.893750000E1,4.125000238E-1,-4.995000076E1,5.342098500E1
9.249209806E0,-1.920000076E1,2.812500000E-1,-4.978125381E1,5.335627763E1
9.259209806E0,-1.899375153E1,3.562500179E-1,-4.980000305E1,5.330037350E1
9.269209806E0,-1.908750153E1,4.312500060E-1,-4.957500076E1,5.312437662E1
9.279209806E0,-1.882500076E1,3.187500238E-1,-4.974375153E1,5.318762141E1
9.289209806E0,-1.888125038E1,4.125000238E-1,-4.981875229E1,5.327832441E1
9.299209806E0,-1.903125000E1,4.875000119E-1,-4.968750381E1,5.320971874E1
9.309209806E0,-1.876875114E1,6.562500000E-1,-4.995000076E1,5.336383850E1
9.319209806E0,-1.863750076E1,8.062500358E-1,-5.013750076E1,5.349556483E1
9.329209806E0,-1.854375076E1,8.062500358E-1,-5.038125229E1,5.369163169E1
9.339209806E0,-1.876875114E1,7.875000238E-1,-5.043750381E1,5.382218843E1
9.349209806E0,-1.893750000E1,7.687500119E-1,-5.098125076E1,5.439032830E1
9.359209806E0,-1.886250114E1,8.812500238E-1,-5.120625305E1,5.457701808E1
9.369209806E0,-1.867500114E1,8.062500358E-1,-5.148750305E1,5.477562120E1
9.379209806E0,-1.860000038E1,7.312500477E-1,-5.191875076E1,5.515479509E1
9.389209806E0,-1.869375038E1,6.750000119E-1,-5.203125381E1,5.529162054E1
9.399209806E0,-1.901250076E1,5.062500238E-1,-5.210625076E1,5.546884570E1
9.409209806E0,-1.888125038E1,4.312500060E-1,-5.216250229E1,5.547624931E1
9.419209806E0,-1.861875153E1,5.625000000E-1,-5.225625229E1,5.547693411E1
9.429209806E0,-1.854375076E1,5.437500477E-1,-5.191875076E1,5.513368333E1
9.439209806E0,-1.848750114E1,6.187500358E-1,-5.201250076E1,5.520390191E1
9.449209806E0,-1.861875153E1,7.687500119E-1,-5.182500076E1,5.507340183E1
9.459209806E0,-1.850625038E1,7.875000238E-1,-5.163750076E1,5.485921021E1
9.469209806E0,-1.865625000E1,7.875000238E-1,-5.146875381E1,5.475133277E1
9.479209806E0,-1.828125000E1,9.750000238E-1,-5.122500229E1,5.439812116E1
9.489209806E0,-1.841250038E1,1.050000072E0,-5.094375229E1,5.417922635E1
9.499209806E0,-1.858125114E1,1.125000000E0,-5.086875153E1,5.416787241E1
9.509209806E0,-1.846875000E1,9.937500358E-1,-5.083125305E1,5.409157561E1
9.519209806E0,-1.841250038E1,1.050000072E0,-5.041875076E1,5.368587430E1
9.529209806E0,-1.837500000E1,1.068750024E0,-5.036250305E1,5.362056103E1
9.539209806E0,-1.854375076E1,1.068750024E0,-5.019375229E1,5.352032967E1
9.549209806E0,-1.846875000E1,1.012500048E0,-5.026875305E1,5.356367628E1
9.559209806E0,-1.863750076E1,9.000000358E-1,-5.043750381E1,5.377832487E1
9.569209806E0,-1.861875153E1,1.031250000E0,-5.062500381E1,5.395009172E1
9.579209806E0,-1.850625038E1,6.375000477E-1,-5.056875229E1,5.385245043E1
9.589209806E0,-1.845000076E1,8.812500238E-1,-5.047500229E1,5.374853473E1
9.599209806E0,-1.856250000E1,7.875000238E-1,-5.056875229E1,5.387379020E1
9.609209806E0,-1.831875038E1,7.687500119E-1,-5.032500076E1,5.356093067E1
9.619209806E0,-1.807500076E1,9.000000358E-1,-5.068125153E1,5.381547091E1
9.629209806E0,-1.809375000E1,1.050000072E0,-5.051250076E1,5.366562235E1
9.639209806E0,-1.833750153E1,1.031250000E0,-5.017500305E1,5.343087469E1
9.649209806E0,-1.813125038E1,7.875000238E-1,-5.026875305E1,5.344445650E1
9.659209806E0,-1.820625114E1,9.562500119E-1,-5.013750076E1,5.334932968E1
9.669209806E0,-1.845000076E1,8.250000477E-1,-5.015625381E1,5.344841391E1
