"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.150784246E1,1.950000048E0,6.993750095E0,-3.772500229E1,3.841732472E1
2.151784246E1,2.025000095E0,6.806250095E0,-3.795000076E1,3.860865478E1
2.152784246E1,2.100000143E0,6.768750191E0,-3.785625076E1,3.851391569E1
2.153784246E1,2.268750191E0,6.862500191E0,-3.796875000E1,3.865057713E1
2.154784246E1,2.400000095E0,6.862500191E0,-3.798750305E1,3.867692203E1
2.155784246E1,2.025000095E0,6.675000191E0,-3.795000076E1,3.858573326E1
2.156784246E1,2.100000143E0,6.825000286E0,-3.776250076E1,3.843171989E1
2.157784246E1,2.287500143E0,7.087500095E0,-3.755625153E1,3.828756121E1
2.158784246E1,2.400000095E0,7.031250477E0,-3.787500000E1,3.859681475E1
2.159784246E1,2.362500191E0,7.087500095E0,-3.785625076E1,3.858639380E1
2.160784246E1,2.268750191E0,7.012500286E0,-3.781875229E1,3.853025321E1
2.161784246E1,2.362500191E0,6.937500477E0,-3.785625076E1,3.855912398E1
2.162784246E1,2.100000143E0,6.975000381E0,-3.770625305E1,3.840341326E1
2.163784246E1,2.287500143E0,7.143750191E0,-3.778125000E1,3.851867956E1
2.164784246E1,2.437500000E0,7.162500381E0,-3.817500305E1,3.891752402E1
2.165784246E1,2.493750095E0,7.087500095E0,-3.834375000E1,3.907293963E1
2.166784246E1,2.175000191E0,7.050000191E0,-3.808125305E1,3.878936662E1
2.167784246E1,2.287500143E0,7.087500095E0,-3.821250153E1,3.893148581E1
2.168784246E1,2.268750191E0,7.068750381E0,-3.828750229E1,3.900060629E1
2.169784246E1,2.137500048E0,7.162500381E0,-3.838125229E1,3.910231253E1
2.170784246E1,2.287500143E0,7.200000286E0,-3.847500229E1,3.920967307E1
2.171784246E1,2.343750000E0,7.125000477E0,-3.858750153E1,3.930971979E1
2.172784246E1,2.400000095E0,7.050000191E0,-3.868125153E1,3.939164534E1
2.173784246E1,2.456250191E0,7.050000191E0,-3.900000000E1,3.970813100E1
2.174784246E1,2.662500143E0,7.256250381E0,-3.915000153E1,3.990569754E1
2.175784246E1,2.700000048E0,7.293750286E0,-3.909375000E1,3.985988061E1
2.176784246E1,2.737500191E0,7.312500477E0,-3.918750000E1,3.995781184E1
2.177784246E1,2.925000191E0,7.143750191E0,-3.918750000E1,3.994056771E1
2.178784246E1,2.962500095E0,6.993750095E0,-3.920625305E1,3.993518781E1
2.179784246E1,2.962500095E0,7.087500095E0,-3.915000153E1,3.989651218E1
2.180784246E1,2.756250143E0,7.275000095E0,-3.888750076E1,3.965804152E1
2.181784246E1,2.643750191E0,7.293750286E0,-3.838125229E1,3.915748633E1
2.182784246E1,2.625000000E0,7.200000286E0,-3.828750229E1,3.904693920E1
2.183784246E1,2.493750095E0,7.106250286E0,-3.819375229E1,3.892917025E1
2.184784246E1,2.531250000E0,7.050000191E0,-3.825000000E1,3.897656000E1
2.185784246E1,2.362500191E0,7.031250477E0,-3.825000000E1,3.896257679E1
2.186784246E1,2.456250191E0,7.200000286E0,-3.823125076E1,3.898078634E1
2.187784246E1,2.437500000E0,7.162500381E0,-3.817500305E1,3.891752402E1
2.188784246E1,2.362500191E0,7.012500286E0,-3.802500153E1,3.873831835E1
2.189784246E1,2.512500048E0,6.750000477E0,-3.821250153E1,3.888534989E1
2.190784246E1,2.493750095E0,6.637500286E0,-3.826875305E1,3.892008042E1
2.191784246E1,2.362500191E0,6.468750477E0,-3.815625000E1,3.877274241E1
2.192784246E1,2.175000191E0,6.450000286E0,-3.802500153E1,3.862944305E1
2.193784246E1,2.268750191E0,6.637500286E0,-3.791250229E1,3.855595242E1
2.194784246E1,1.987500072E0,6.656250477E0,-3.776250076E1,3.839612338E1
2.195784246E1,1.912500024E0,6.750000477E0,-3.772500229E1,3.837181206E1
2.196784246E1,1.968750119E0,6.731250286E0,-3.774375153E1,3.838979665E1
2.197784246E1,1.781250119E0,6.843750477E0,-3.763125229E1,3.828995849E1
2.198784246E1,1.837500095E0,6.862500191E0,-3.738750076E1,3.805647814E1
2.199784246E1,2.006250143E0,7.143750191E0,-3.763125229E1,3.835582557E1
2.200784246E1,2.137500048E0,7.312500477E0,-3.761250305E1,3.837632024E1
2.201784246E1,2.175000191E0,7.181250095E0,-3.791250229E1,3.864788233E1
2.202784246E1,2.306250095E0,6.956250191E0,-3.795000076E1,3.865114182E1
2.203784246E1,2.362500191E0,6.825000286E0,-3.804375076E1,3.872323602E1
2.204784246E1,2.325000048E0,6.825000286E0,-3.817500305E1,3.884993066E1
2.205784246E1,2.343750000E0,6.918750286E0,-3.834375000E1,3.903338870E1
2.206784246E1,2.437500000E0,7.106250286E0,-3.858750153E1,3.931202708E1
2.207784246E1,2.287500143E0,6.918750286E0,-3.858750153E1,3.926954337E1
2.208784246E1,2.268750191E0,6.806250095E0,-3.858750153E1,3.924879032E1
2.209784246E1,2.287500143E0,6.918750286E0,-3.836250305E1,3.904847504E1
2.210784246E1,2.381250143E0,7.162500381E0,-3.830625153E1,3.904280561E1
2.211784246E1,2.531250000E0,7.162500381E0,-3.834375000E1,3.908902406E1
2.212784246E1,2.550000191E0,7.031250477E0,-3.823125076E1,3.895599465E1
2.213784246E1,2.550000191E0,6.956250191E0,-3.811875153E1,3.883208899E1
2.214784246E1,2.437500000E0,6.693750381E0,-3.819375229E1,3.885241838E1
2.215784246E1,2.606250048E0,6.881250381E0,-3.791250229E1,3.861996862E1
2.216784246E1,2.700000048E0,6.787500381E0,-3.774375153E1,3.844412752E1
2.217784246E1,2.681250095E0,6.768750191E0,-3.765000153E1,3.834746010E1
2.218784246E1,2.718750000E0,6.637500286E0,-3.787500000E1,3.854819888E1
2.219784246E1,2.418750048E0,6.675000191E0,-3.763125229E1,3.829513191E1
2.220784246E1,2.456250191E0,6.956250191E0,-3.781875229E1,3.853155339E1
2.221784246E1,2.193750143E0,6.918750286E0,-3.774375153E1,3.843530180E1
2.222784246E1,2.418750048E0,7.106250286E0,-3.772500229E1,3.846459336E1
2.223784246E1,2.362500191E0,7.087500095E0,-3.789375305E1,3.862318714E1
2.224784246E1,2.381250143E0,7.050000191E0,-3.813750076E1,3.885668307E1
2.225784246E1,2.287500143E0,6.900000095E0,-3.828750229E1,3.897147020E1
2.226784246E1,2.193750143E0,6.862500191E0,-3.838125229E1,3.905159377E1
2.227784246E1,2.456250191E0,6.825000286E0,-3.851250076E1,3.918962246E1
2.228784246E1,2.362500191E0,6.693750381E0,-3.855000305E1,3.919809226E1
2.229784246E1,2.625000000E0,6.675000191E0,-3.866250229E1,3.932219902E1
2.230784246E1,2.456250191E0,6.750000477E0,-3.866250229E1,3.932409890E1
2.231784246E1,2.418750048E0,6.806250095E0,-3.866250229E1,3.933146928E1
2.232784246E1,2.287500143E0,6.862500191E0,-3.870000076E1,3.937025050E1
2.233784246E1,2.550000191E0,6.881250381E0,-3.871875000E1,3.940806655E1
2.234784246E1,2.381250143E0,6.956250191E0,-3.858750153E1,3.928173931E1
2.235784246E1,2.362500191E0,6.881250381E0,-3.883125305E1,3.950695164E1
2.236784246E1,2.850000143E0,6.806250095E0,-3.915000153E1,3.983930422E1
2.237784246E1,2.887500048E0,6.862500191E0,-3.939375305E1,4.009113798E1
2.238784246E1,2.737500191E0,6.768750191E0,-3.945000076E1,4.011997566E1
2.239784246E1,2.775000095E0,6.712500095E0,-3.939375305E1,4.005778404E1
2.240784246E1,2.850000143E0,6.731250286E0,-3.933750153E1,4.001088924E1
2.241784246E1,2.681250095E0,6.712500095E0,-3.926250076E1,3.992230862E1
2.242784246E1,2.850000143E0,6.712500095E0,-3.898125076E1,3.965750962E1
2.243784246E1,2.831250191E0,6.768750191E0,-3.873750305E1,3.942621082E1
2.244784246E1,2.587500095E0,6.843750477E0,-3.830625153E1,3.899873053E1
2.245784246E1,2.456250191E0,6.731250286E0,-3.819375229E1,3.886007732E1
2.246784246E1,2.437500000E0,6.525000095E0,-3.823125076E1,3.886059144E1
2.247784246E1,2.475000143E0,6.468750477E0,-3.828750229E1,3.890890888E1
2.248784246E1,2.343750000E0,6.450000286E0,-3.826875305E1,3.887921203E1
2.249784246E1,2.362500191E0,6.581250191E0,-3.828750229E1,3.892077970E1
2.250784246E1,2.231250048E0,6.468750477E0,-3.862500000E1,3.922644305E1
2.251784246E1,2.081250191E0,6.431250095E0,-3.866250229E1,3.924897022E1
2.252784246E1,2.081250191E0,6.393750191E0,-3.870000076E1,3.927978746E1
2.253784246E1,2.118750095E0,6.450000286E0,-3.855000305E1,3.914325409E1
2.254784246E1,2.175000191E0,6.656250477E0,-3.845625305E1,3.908861337E1
2.255784246E1,1.950000048E0,6.712500095E0,-3.847500229E1,3.910480736E1
2.256784246E1,1.931250095E0,6.843750477E0,-3.847500229E1,3.912662072E1
2.257784246E1,1.893750072E0,6.806250095E0,-3.841875076E1,3.906292027E1
2.258784246E1,1.893750072E0,6.956250191E0,-3.838125229E1,3.905248050E1
2.259784246E1,1.968750119E0,7.031250477E0,-3.828750229E1,3.897752291E1
2.260784246E1,1.743750095E0,7.143750191E0,-3.819375229E1,3.889519951E1
2.261784246E1,1.687500119E0,7.106250286E0,-3.802500153E1,3.872011352E1
2.262784246E1,1.443750024E0,7.125000477E0,-3.785625076E1,3.854796710E1
2.263784246E1,1.500000000E0,7.068750381E0,-3.787500000E1,3.855817497E1
2.264784246E1,1.725000024E0,7.050000191E0,-3.793125153E1,3.861939888E1
2.265784246E1,1.593750119E0,6.918750286E0,-3.776250076E1,3.842415398E1
2.266784246E1,1.668750048E0,6.825000286E0,-3.772500229E1,3.837370393E1
2.267784246E1,1.593750119E0,6.731250286E0,-3.776250076E1,3.839083528E1
2.268784246E1,1.687500119E0,6.806250095E0,-3.804375076E1,3.868461799E1
2.269784246E1,1.650000095E0,6.581250191E0,-3.825000000E1,3.884710870E1
2.270784246E1,1.856250048E0,6.656250477E0,-3.847500229E1,3.909062721E1
2.271784246E1,1.968750119E0,6.543750286E0,-3.858750153E1,3.918790526E1
2.272784246E1,1.725000024E0,6.600000381E0,-3.853125000E1,3.913045945E1
2.273784246E1,1.818750024E0,6.900000095E0,-3.886875153E1,3.951832104E1
2.274784246E1,1.762500048E0,6.956250191E0,-3.866250229E1,3.932282933E1
2.275784246E1,1.781250119E0,6.937500477E0,-3.879375076E1,3.944942158E1
2.276784246E1,1.762500048E0,6.975000381E0,-3.853125000E1,3.919712060E1
2.277784246E1,1.800000072E0,7.181250095E0,-3.866250229E1,3.936495188E1
2.278784246E1,1.875000119E0,7.031250477E0,-3.868125153E1,3.935979330E1
2.279784246E1,2.062500000E0,7.293750286E0,-3.860625076E1,3.934330054E1
2.280784246E1,2.175000191E0,7.331250191E0,-3.853125000E1,3.928275807E1
2.281784246E1,2.268750191E0,7.087500095E0,-3.830625153E1,3.902241396E1
2.282784246E1,2.550000191E0,7.087500095E0,-3.862500000E1,3.935258293E1
2.283784246E1,2.568750143E0,7.200000286E0,-3.853125000E1,3.928225691E1
2.284784246E1,2.568750143E0,7.106250286E0,-3.858750153E1,3.932038332E1
2.285784246E1,2.512500048E0,7.125000477E0,-3.847500229E1,3.920974483E1
2.286784246E1,2.587500095E0,7.181250095E0,-3.830625153E1,3.905937039E1
2.287784246E1,2.512500048E0,7.050000191E0,-3.836250305E1,3.908576211E1
2.288784246E1,2.662500143E0,6.937500477E0,-3.864375305E1,3.935171495E1
2.289784246E1,2.512500048E0,7.031250477E0,-3.883125305E1,3.954260175E1
2.290784246E1,2.250000000E0,7.012500286E0,-3.868125153E1,3.937609528E1
2.291784246E1,2.362500191E0,6.843750477E0,-3.864375305E1,3.931612872E1
2.292784246E1,2.512500048E0,6.862500191E0,-3.871875000E1,3.940238783E1
2.293784246E1,2.550000191E0,6.825000286E0,-3.858750153E1,3.926930613E1
2.294784246E1,2.475000143E0,6.862500191E0,-3.875625229E1,3.943686887E1
2.295784246E1,2.343750000E0,6.825000286E0,-3.847500229E1,3.914587582E1
2.296784246E1,2.175000191E0,6.825000286E0,-3.815625000E1,3.882281119E1
2.297784246E1,2.437500000E0,6.806250095E0,-3.819375229E1,3.887195854E1
2.298784246E1,2.550000191E0,6.956250191E0,-3.813750076E1,3.885049398E1
2.299784246E1,2.775000095E0,7.237500191E0,-3.821250153E1,3.899073361E1
2.300784246E1,2.887500048E0,7.312500477E0,-3.808125305E1,3.888434330E1
2.301784246E1,3.037500143E0,7.350000381E0,-3.823125076E1,3.904967923E1
2.302784246E1,3.056250095E0,7.125000477E0,-3.798750305E1,3.877056467E1
2.303784246E1,2.850000143E0,7.143750191E0,-3.802500153E1,3.879505650E1
2.304784246E1,2.906250000E0,7.237500191E0,-3.808125305E1,3.887170606E1
2.305784246E1,2.737500191E0,7.256250381E0,-3.796875000E1,3.875271672E1
2.306784246E1,2.906250000E0,7.125000477E0,-3.825000000E1,3.901633531E1
2.307784246E1,2.643750191E0,6.937500477E0,-3.810000229E1,3.881660086E1
2.308784246E1,2.325000048E0,6.768750191E0,-3.798750305E1,3.865581447E1
2.309784246E1,2.400000095E0,6.900000095E0,-3.800625229E1,3.870200531E1
2.310784246E1,2.193750143E0,7.050000191E0,-3.800625229E1,3.871679552E1
2.311784246E1,2.325000048E0,6.937500477E0,-3.798750305E1,3.868571993E1
2.312784246E1,2.325000048E0,6.825000286E0,-3.826875305E1,3.894205586E1
2.313784246E1,2.343750000E0,6.825000286E0,-3.804375076E1,3.872209660E1
2.314784246E1,2.250000000E0,6.806250095E0,-3.772500229E1,3.840004346E1
2.315784246E1,2.287500143E0,6.675000191E0,-3.791250229E1,3.856353348E1
2.316784246E1,2.625000000E0,6.693750381E0,-3.821250153E1,3.888305790E1
2.317784246E1,2.587500095E0,6.506250381E0,-3.815625000E1,3.879337398E1
2.318784246E1,2.887500048E0,6.543750286E0,-3.830625153E1,3.896828493E1
2.319784246E1,2.962500095E0,6.581250191E0,-3.866250229E1,3.933037432E1
2.320784246E1,3.131250143E0,6.506250381E0,-3.840000153E1,3.907295917E1
2.321784246E1,3.112500191E0,6.637500286E0,-3.866250229E1,3.935140596E1
2.322784246E1,2.887500048E0,6.618750095E0,-3.881250000E1,3.947854690E1
2.323784246E1,2.775000095E0,6.937500477E0,-3.871875000E1,3.943312237E1
2.324784246E1,2.437500000E0,6.900000095E0,-3.853125000E1,3.922000298E1
2.325784246E1,2.287500143E0,7.143750191E0,-3.843750000E1,3.916257435E1
2.326784246E1,2.306250095E0,7.293750286E0,-3.851250076E1,3.926487359E1
2.327784246E1,2.362500191E0,7.350000381E0,-3.826875305E1,3.903974094E1
2.328784246E1,2.325000048E0,7.518750191E0,-3.830625153E1,3.910634393E1
2.329784246E1,2.343750000E0,7.406250477E0,-3.825000000E1,3.903086228E1
2.330784246E1,2.381250143E0,7.481250286E0,-3.806250000E1,3.886377959E1
2.331784246E1,2.362500191E0,7.312500477E0,-3.783750153E1,3.860998047E1
2.332784246E1,2.343750000E0,7.406250477E0,-3.766875076E1,3.846141566E1
2.333784246E1,2.343750000E0,7.350000381E0,-3.780000305E1,3.857921591E1
2.334784246E1,2.287500143E0,7.068750381E0,-3.759375000E1,3.832088110E1
2.335784246E1,2.212500095E0,7.125000477E0,-3.759375000E1,3.832689431E1
2.336784246E1,2.025000095E0,7.068750381E0,-3.765000153E1,3.836131479E1
2.337784246E1,1.875000119E0,7.050000191E0,-3.768750000E1,3.838705230E1
2.338784246E1,2.025000095E0,6.993750095E0,-3.795000076E1,3.864214957E1
2.339784246E1,2.025000095E0,7.068750381E0,-3.804375076E1,3.874783645E1
2.340784246E1,2.043750048E0,6.956250191E0,-3.826875305E1,3.894950309E1
2.341784246E1,1.987500072E0,6.825000286E0,-3.817500305E1,3.883119421E1
2.342784246E1,2.081250191E0,7.050000191E0,-3.830625153E1,3.900516647E1
2.343784246E1,2.062500000E0,7.106250286E0,-3.819375229E1,3.890392542E1
2.344784246E1,2.212500095E0,7.050000191E0,-3.830625153E1,3.901238990E1
2.345784246E1,2.287500143E0,7.068750381E0,-3.836250305E1,3.907533147E1
2.346784246E1,2.287500143E0,7.162500381E0,-3.825000000E1,3.898200314E1
2.347784246E1,2.250000000E0,6.975000381E0,-3.843750000E1,3.912996980E1
2.348784246E1,2.381250143E0,7.162500381E0,-3.832500076E1,3.906120131E1
2.349784246E1,2.568750143E0,7.181250095E0,-3.853125000E1,3.927882453E1
2.350784246E1,2.418750048E0,7.087500095E0,-3.849375153E1,3.921545506E1
2.351784246E1,2.287500143E0,6.862500191E0,-3.849375153E1,3.916753084E1
2.352784246E1,2.025000095E0,6.750000477E0,-3.841875076E1,3.905974324E1
2.353784246E1,2.100000143E0,6.825000286E0,-3.843750000E1,3.909516640E1
2.354784246E1,2.212500095E0,6.862500191E0,-3.849375153E1,3.916322219E1
2.355784246E1,2.193750143E0,6.937500477E0,-3.826875305E1,3.895431828E1
2.356784246E1,1.987500072E0,6.768750191E0,-3.834375000E1,3.898729665E1
2.357784246E1,1.837500095E0,6.900000095E0,-3.838125229E1,3.903981218E1
2.358784246E1,1.912500024E0,6.956250191E0,-3.840000153E1,3.907182092E1
2.359784246E1,2.006250143E0,7.068750381E0,-3.851250076E1,3.920720580E1
2.360784246E1,2.043750048E0,7.106250286E0,-3.843750000E1,3.914226761E1
2.361784246E1,1.931250095E0,7.068750381E0,-3.843750000E1,3.912976316E1
2.362784246E1,2.025000095E0,7.050000191E0,-3.858750153E1,3.927847250E1
2.363784246E1,2.268750191E0,7.425000191E0,-3.881250000E1,3.958140992E1
2.364784246E1,2.756250143E0,7.518750191E0,-3.915000153E1,3.996061985E1
2.365784246E1,3.018750191E0,7.443750381E0,-3.909375000E1,3.991044427E1
2.366784246E1,2.868750095E0,7.368750095E0,-3.903750229E1,3.983032501E1
2.367784246E1,2.868750095E0,7.312500477E0,-3.915000153E1,3.993025181E1
2.368784246E1,2.887500048E0,7.518750191E0,-3.900000000E1,3.982297403E1
2.369784246E1,2.756250143E0,7.256250381E0,-3.875625229E1,3.952590512E1
2.370784246E1,2.493750095E0,7.031250477E0,-3.853125000E1,3.924684063E1
2.371784246E1,2.418750048E0,6.787500381E0,-3.873750305E1,3.940196259E1
2.372784246E1,2.043750048E0,6.806250095E0,-3.830625153E1,3.895986217E1
2.373784246E1,1.950000048E0,6.825000286E0,-3.823125076E1,3.888459417E1
2.374784246E1,1.968750119E0,6.881250381E0,-3.838125229E1,3.904290091E1
2.375784246E1,1.800000072E0,6.937500477E0,-3.817500305E1,3.884198464E1
2.376784246E1,1.725000024E0,6.900000095E0,-3.849375153E1,3.914530027E1
2.377784246E1,1.743750095E0,7.087500095E0,-3.864375305E1,3.932700055E1
2.378784246E1,1.837500095E0,7.275000095E0,-3.864375305E1,3.936548848E1
2.379784246E1,1.856250048E0,7.218750477E0,-3.847500229E1,3.919032819E1
2.380784246E1,1.781250119E0,7.143750191E0,-3.841875076E1,3.911785307E1
2.381784246E1,1.631250024E0,7.031250477E0,-3.830625153E1,3.898035872E1
2.382784246E1,1.612500072E0,7.106250286E0,-3.800625229E1,3.869850336E1
2.383784246E1,1.743750095E0,7.181250095E0,-3.819375229E1,3.890210446E1
2.384784246E1,1.818750024E0,7.087500095E0,-3.804375076E1,3.874103098E1
2.385784246E1,1.987500072E0,7.162500381E0,-3.796875000E1,3.868950174E1
2.386784246E1,1.856250048E0,7.031250477E0,-3.781875229E1,3.851158491E1
2.387784246E1,1.687500119E0,6.956250191E0,-3.761250305E1,3.828756272E1
2.388784246E1,1.893750072E0,7.031250477E0,-3.766875076E1,3.836612512E1
2.389784246E1,1.950000048E0,7.275000095E0,-3.748125076E1,3.823051511E1
2.390784246E1,2.062500000E0,6.975000381E0,-3.768750000E1,3.838296748E1
2.391784246E1,2.081250191E0,6.918750286E0,-3.735000229E1,3.804238924E1
2.392784246E1,2.100000143E0,7.031250477E0,-3.736875153E1,3.808243787E1
2.393784246E1,2.081250191E0,7.106250286E0,-3.750000000E1,3.822408136E1
2.394784246E1,2.062500000E0,7.218750477E0,-3.770625305E1,3.844640144E1
2.395784246E1,2.062500000E0,7.350000381E0,-3.761250305E1,3.837937985E1
2.396784246E1,2.025000095E0,7.200000286E0,-3.770625305E1,3.844089162E1
2.397784246E1,2.100000143E0,7.143750191E0,-3.795000076E1,3.867357916E1
2.398784246E1,2.100000143E0,7.331250191E0,-3.802500153E1,3.878218626E1
2.399784246E1,1.968750119E0,7.312500477E0,-3.825000000E1,3.899244979E1
2.400784246E1,1.875000119E0,7.106250286E0,-3.840000153E1,3.909698883E1
2.401784246E1,1.837500095E0,6.975000381E0,-3.802500153E1,3.870307194E1
2.402784246E1,1.893750072E0,7.106250286E0,-3.793125153E1,3.863761024E1
2.403784246E1,1.650000095E0,6.956250191E0,-3.813750076E1,3.880181544E1
2.404784246E1,1.762500048E0,7.181250095E0,-3.832500076E1,3.903181321E1
2.405784246E1,1.856250048E0,7.200000286E0,-3.836250305E1,3.907642907E1
2.406784246E1,1.706250072E0,7.256250381E0,-3.828750229E1,3.900637500E1
2.407784246E1,2.006250143E0,7.181250095E0,-3.832500076E1,3.904357919E1
2.408784246E1,2.175000191E0,7.275000095E0,-3.819375229E1,3.894122451E1
2.409784246E1,2.175000191E0,7.068750381E0,-3.862500000E1,3.932668919E1
2.410784246E1,2.081250191E0,7.068750381E0,-3.879375076E1,3.948738954E1
2.411784246E1,2.437500000E0,7.068750381E0,-3.883125305E1,3.954459321E1
2.412784246E1,2.193750143E0,6.825000286E0,-3.855000305E1,3.921091562E1
2.413784246E1,1.912500024E0,6.806250095E0,-3.864375305E1,3.928514155E1
2.414784246E1,2.006250143E0,6.675000191E0,-3.875625229E1,3.937801111E1
2.415784246E1,1.912500024E0,6.731250286E0,-3.873750305E1,3.936447039E1
2.416784246E1,1.781250119E0,6.656250477E0,-3.849375153E1,3.910559332E1
2.417784246E1,1.687500119E0,6.862500191E0,-3.819375229E1,3.884204268E1
2.418784246E1,1.743750095E0,6.675000191E0,-3.810000229E1,3.871958763E1
2.419784246E1,1.668750048E0,6.843750477E0,-3.826875305E1,3.891168343E1
2.420784246E1,1.668750048E0,6.900000095E0,-3.840000153E1,3.905067023E1
2.421784246E1,1.818750024E0,7.012500286E0,-3.815625000E1,3.883789935E1
2.422784246E1,1.818750024E0,7.106250286E0,-3.810000229E1,3.879970128E1
2.423784246E1,1.706250072E0,7.218750477E0,-3.815625000E1,3.887056807E1
2.424784246E1,1.725000024E0,7.387500286E0,-3.851250076E1,3.925256043E1
2.425784246E1,1.818750024E0,7.406250477E0,-3.856875229E1,3.931550649E1
2.426784246E1,1.818750024E0,7.350000381E0,-3.841875076E1,3.915776765E1
2.427784246E1,2.043750048E0,7.275000095E0,-3.840000153E1,3.913646200E1
2.428784246E1,2.231250048E0,7.425000191E0,-3.840000153E1,3.917485446E1
2.429784246E1,2.212500095E0,7.256250381E0,-3.856875229E1,3.930772163E1
2.430784246E1,2.268750191E0,7.293750286E0,-3.840000153E1,3.915234524E1
2.431784246E1,2.231250048E0,7.275000095E0,-3.841875076E1,3.916509305E1
2.432784246E1,2.231250048E0,7.143750191E0,-3.830625153E1,3.903050793E1
2.433784246E1,2.493750095E0,7.181250095E0,-3.858750153E1,3.932918022E1
2.434784246E1,2.381250143E0,7.331250191E0,-3.870000076E1,3.946020325E1
2.435784246E1,2.137500048E0,7.368750095E0,-3.856875229E1,3.932449666E1
2.436784246E1,2.081250191E0,7.331250191E0,-3.851250076E1,3.925928612E1
2.437784246E1,2.006250143E0,7.256250381E0,-3.849375153E1,3.922304317E1
2.438784246E1,1.837500095E0,7.181250095E0,-3.855000305E1,3.925620327E1
2.439784246E1,2.025000095E0,7.106250286E0,-3.855000305E1,3.925177899E1
2.440784246E1,1.987500072E0,7.050000191E0,-3.855000305E1,3.923971705E1
2.441784246E1,1.781250119E0,7.050000191E0,-3.840000153E1,3.908241896E1
2.442784246E1,1.743750095E0,6.900000095E0,-3.840000153E1,3.905394708E1
2.443784246E1,1.893750072E0,7.031250477E0,-3.834375000E1,3.902906528E1
2.444784246E1,1.706250072E0,6.881250381E0,-3.830625153E1,3.895679404E1
2.445784246E1,1.518750072E0,6.806250095E0,-3.821250153E1,3.884362129E1
2.446784246E1,1.593750119E0,6.656250477E0,-3.808125305E1,3.869144019E1
2.447784246E1,1.556250095E0,6.600000381E0,-3.808125305E1,3.868027603E1
2.448784246E1,1.650000095E0,6.806250095E0,-3.819375229E1,3.883053250E1
2.449784246E1,1.743750095E0,6.825000286E0,-3.815625000E1,3.880104003E1
2.450784246E1,1.931250095E0,7.087500095E0,-3.841875076E1,3.911473884E1
2.451784246E1,1.893750072E0,7.087500095E0,-3.828750229E1,3.898399388E1
2.452784246E1,1.818750024E0,7.068750381E0,-3.815625000E1,3.884809516E1
2.453784246E1,1.781250119E0,7.256250381E0,-3.819375229E1,3.891771750E1
2.454784246E1,1.725000024E0,7.406250477E0,-3.823125076E1,3.898020916E1
2.455784246E1,1.968750119E0,7.631250381E0,-3.825000000E1,3.905348204E1
2.456784246E1,1.950000048E0,7.650000095E0,-3.826875305E1,3.907457564E1
2.457784246E1,1.856250048E0,7.612500191E0,-3.838125229E1,3.917290327E1
2.458784246E1,1.818750024E0,7.312500477E0,-3.810000229E1,3.883800573E1
2.459784246E1,1.725000024E0,7.087500095E0,-3.828750229E1,3.897616084E1
2.460784246E1,2.175000191E0,7.200000286E0,-3.862500000E1,3.935049244E1
2.461784246E1,2.437500000E0,7.012500286E0,-3.856875229E1,3.927677710E1
2.462784246E1,2.606250048E0,7.031250477E0,-3.868125153E1,3.940139899E1
2.463784246E1,2.381250143E0,6.937500477E0,-3.855000305E1,3.924158509E1
2.464784296E1,2.475000143E0,6.806250095E0,-3.851250076E1,3.918754115E1
2.465784296E1,2.475000143E0,6.806250095E0,-3.826875305E1,3.894801826E1
2.466784296E1,2.587500095E0,6.900000095E0,-3.832500076E1,3.902705269E1
2.467784296E1,2.606250048E0,7.068750381E0,-3.828750229E1,3.902169400E1
2.468784296E1,2.437500000E0,7.087500095E0,-3.821250153E1,3.894058727E1
2.469784296E1,2.568750143E0,7.293750286E0,-3.832500076E1,3.909735226E1
2.470784296E1,2.475000143E0,7.406250477E0,-3.855000305E1,3.933294938E1
2.471784296E1,2.362500191E0,7.275000095E0,-3.851250076E1,3.926473925E1
2.472784296E1,2.325000048E0,7.293750286E0,-3.832500076E1,3.908209439E1
2.473784296E1,2.081250191E0,7.293750286E0,-3.828750229E1,3.903156706E1
2.474784296E1,1.818750024E0,7.068750381E0,-3.823125076E1,3.892176279E1
2.475784296E1,1.987500072E0,6.993750095E0,-3.828750229E1,3.897172730E1
2.476784296E1,1.893750072E0,6.918750286E0,-3.817500305E1,3.884309788E1
2.477784338E1,1.706250072E0,6.975000381E0,-3.806250000E1,3.873391054E1
2.478784338E1,1.612500072E0,6.750000477E0,-3.804375076E1,3.867156106E1
2.479784338E1,1.593750119E0,6.881250381E0,-3.817500305E1,3.882296362E1
2.480784338E1,1.556250095E0,6.787500381E0,-3.847500229E1,3.910010073E1
2.481784338E1,1.762500048E0,6.693750381E0,-3.853125000E1,3.914805138E1
2.482784338E1,1.912500024E0,6.843750477E0,-3.856875229E1,3.921789426E1
2.483784338E1,1.781250119E0,6.712500095E0,-3.860625076E1,3.922592392E1
2.484784338E1,1.931250095E0,6.600000381E0,-3.888750076E1,3.949085271E1
2.485784338E1,2.062500000E0,6.243750095E0,-3.911250305E1,3.966139454E1
2.486784338E1,2.175000191E0,6.318750381E0,-3.888750076E1,3.945750813E1
2.487784338E1,2.343750000E0,6.337500095E0,-3.909375000E1,3.967339613E1
2.488784338E1,2.418750048E0,6.412500381E0,-3.913125229E1,3.972688534E1
2.489784338E1,2.587500095E0,6.562500477E0,-3.928125000E1,3.990962504E1
