"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.805123078E0,-2.002500153E1,5.943750381E0,-4.597500229E1,5.049781867E1
1.815123078E0,-2.004375076E1,5.868750095E0,-4.606875229E1,5.058185554E1
1.825123078E0,-2.000625038E1,5.887500286E0,-4.623750305E1,5.072296721E1
1.835123078E0,-1.998750114E1,5.962500095E0,-4.631250000E1,5.079270878E1
1.845123078E0,-1.974375153E1,6.150000095E0,-4.620000076E1,5.061697636E1
1.855123078E0,-1.980000114E1,6.112500191E0,-4.608750153E1,5.053177714E1
1.865123078E0,-1.953750038E1,6.150000095E0,-4.610625076E1,5.045119207E1
1.875123078E0,-1.944375038E1,6.187500477E0,-4.621875000E1,5.052244494E1
1.885123078E0,-1.942500114E1,5.981250286E0,-4.631250000E1,5.057621655E1
1.895123078E0,-1.953750038E1,6.150000095E0,-4.635000229E1,5.067404794E1
1.905123078E0,-1.970625114E1,6.168750286E0,-4.631250000E1,5.070737097E1
1.915123078E0,-1.980000114E1,6.243750095E0,-4.636875153E1,5.080438543E1
1.925123078E0,-2.013750076E1,6.000000000E0,-4.663125229E1,5.114677533E1
1.935123078E0,-2.023125076E1,6.000000000E0,-4.665000153E1,5.120084130E1
1.945123078E0,-2.053125000E1,6.000000000E0,-4.670625305E1,5.137125948E1
1.955123078E0,-2.066250038E1,5.943750381E0,-4.661250305E1,5.133217832E1
1.965123078E0,-2.064375114E1,6.075000286E0,-4.655625153E1,5.128893298E1
1.975123078E0,-2.062500000E1,5.962500095E0,-4.651875305E1,5.123413333E1
1.985123078E0,-2.053125000E1,5.868750095E0,-4.644375229E1,5.111747823E1
1.995123078E0,-2.058750153E1,5.568750381E0,-4.631250000E1,5.098729112E1
2.005123078E0,-2.047500038E1,5.756250381E0,-4.606875229E1,5.074140318E1
2.015123078E0,-2.021250153E1,5.831250191E0,-4.610625076E1,5.067874363E1
2.025123078E0,-1.989375114E1,5.887500286E0,-4.606875229E1,5.052478532E1
2.035123078E0,-1.996875000E1,6.056250095E0,-4.618125153E1,5.067679088E1
2.045123078E0,-1.983750153E1,5.943750381E0,-4.621875000E1,5.064610041E1
2.055123078E0,-1.980000114E1,6.037500381E0,-4.629375076E1,5.071097333E1
2.065123078E0,-1.980000114E1,6.056250095E0,-4.629375076E1,5.071320903E1
2.075123078E0,-1.959375000E1,6.243750095E0,-4.648125076E1,5.082721837E1
2.085123078E0,-1.972500038E1,6.281250477E0,-4.666875076E1,5.105391313E1
2.095123078E0,-1.991250038E1,6.300000191E0,-4.650000000E1,5.097497105E1
2.105123078E0,-2.017500114E1,6.262500286E0,-4.644375229E1,5.102226678E1
2.115123078E0,-2.002500153E1,6.168750286E0,-4.644375229E1,5.095170550E1
2.125123078E0,-2.036250114E1,6.262500286E0,-4.642500305E1,5.107965614E1
2.135123078E0,-2.040000153E1,6.262500286E0,-4.636875153E1,5.104351173E1
2.145123078E0,-2.030625153E1,6.187500477E0,-4.640625000E1,5.103105968E1
2.155123078E0,-2.045625114E1,6.056250095E0,-4.638750076E1,5.105816882E1
2.165123078E0,-2.032500076E1,6.037500381E0,-4.638750076E1,5.100350276E1
2.175123078E0,-2.008125114E1,6.093750477E0,-4.678125000E1,5.127256375E1
2.185123078E0,-1.976250076E1,6.168750286E0,-4.695000076E1,5.131191371E1
2.195123078E0,-1.970625114E1,6.018750191E0,-4.685625076E1,5.118661860E1
2.205123078E0,-1.965000153E1,5.981250286E0,-4.698750305E1,5.128082837E1
2.215123078E0,-1.963125038E1,5.831250191E0,-4.681875229E1,5.110171265E1
2.225123078E0,-1.987500000E1,5.850000381E0,-4.676250076E1,5.114655029E1
2.235123078E0,-1.968750000E1,6.000000000E0,-4.661250305E1,5.095412738E1
2.245123078E0,-1.961250114E1,6.018750191E0,-4.668750000E1,5.099606074E1
2.255123078E0,-1.961250114E1,6.075000286E0,-4.681875229E1,5.112290480E1
2.265123078E0,-1.970625114E1,5.981250286E0,-4.672500229E1,5.106209483E1
2.275123078E0,-1.998750114E1,6.075000286E0,-4.665000153E1,5.111387750E1
2.285123078E0,-2.000625038E1,6.056250095E0,-4.659375000E1,5.106765864E1
2.295123078E0,-2.010000038E1,6.150000095E0,-4.678125000E1,5.128662465E1
2.305123078E0,-1.993125153E1,6.243750095E0,-4.696875000E1,5.140333335E1
2.315123078E0,-2.000625038E1,6.150000095E0,-4.708125305E1,5.152394535E1
2.325123078E0,-1.993125153E1,6.075000286E0,-4.689375305E1,5.131456412E1
2.335123078E0,-2.011875153E1,6.150000095E0,-4.657500076E1,5.110594251E1
2.345123078E0,-2.013750076E1,6.225000381E0,-4.666875076E1,5.120783011E1
2.355123078E0,-1.989375114E1,6.375000477E0,-4.700625229E1,5.143918467E1
2.365123078E0,-1.995000076E1,6.281250477E0,-4.672500229E1,5.119260178E1
2.375123078E0,-1.968750000E1,6.450000286E0,-4.672500229E1,5.111189684E1
2.385123078E0,-1.976250076E1,6.393750191E0,-4.646250153E1,5.089401267E1
2.395123078E0,-1.981875038E1,6.393750191E0,-4.640625000E1,5.086455492E1
2.405123078E0,-1.996875000E1,6.450000286E0,-4.657500076E1,5.108408927E1
2.415123078E0,-2.002500153E1,6.375000477E0,-4.674375153E1,5.125055730E1
2.425123078E0,-2.006250000E1,6.431250095E0,-4.657500076E1,5.111844657E1
2.435123078E0,-2.025000000E1,6.393750191E0,-4.629375076E1,5.093185547E1
2.445123078E0,-2.010000038E1,6.506250381E0,-4.655625153E1,5.112558915E1
2.455123078E0,-2.028750038E1,6.262500286E0,-4.666875076E1,5.127156989E1
2.465123078E0,-2.021250153E1,6.281250477E0,-4.696875000E1,5.151759701E1
2.475123078E0,-2.026875114E1,6.375000477E0,-4.710000229E1,5.167081497E1
2.485123078E0,-2.023125076E1,6.337500095E0,-4.700625229E1,5.156602728E1
2.495123078E0,-2.015625000E1,6.318750381E0,-4.698750305E1,5.151724433E1
2.505123078E0,-2.019375038E1,6.243750095E0,-4.728750229E1,5.179652346E1
2.515123078E0,-2.004375076E1,6.431250095E0,-4.753125000E1,5.198396531E1
2.525123078E0,-1.991250038E1,6.637500286E0,-4.745625305E1,5.189084732E1
2.535123078E0,-1.968750000E1,6.843750477E0,-4.745625305E1,5.183175215E1
2.545123078E0,-1.955625153E1,6.956250191E0,-4.743750000E1,5.177984933E1
2.555123078E0,-1.955625153E1,6.900000095E0,-4.755000305E1,5.187542545E1
2.565123078E0,-1.942500114E1,6.975000381E0,-4.771875000E1,5.199096461E1
2.575123078E0,-1.944375038E1,7.050000191E0,-4.783125305E1,5.211132986E1
2.585123078E0,-1.944375038E1,7.125000477E0,-4.762500000E1,5.193231832E1
2.595123078E0,-1.966875076E1,6.862500191E0,-4.747500229E1,5.184428134E1
2.605123078E0,-1.978125000E1,6.918750286E0,-4.770000076E1,5.210045134E1
2.615123078E0,-1.981875038E1,6.993750095E0,-4.764375305E1,5.207324276E1
2.625123078E0,-1.989375114E1,7.012500286E0,-4.768125153E1,5.213864442E1
2.635123078E0,-1.987500000E1,7.125000477E0,-4.751250076E1,5.199248970E1
2.645123078E0,-1.983750153E1,7.125000477E0,-4.738125229E1,5.185822179E1
2.655123078E0,-1.998750114E1,7.031250477E0,-4.719375229E1,5.173189481E1
2.665123078E0,-1.998750114E1,6.937500477E0,-4.730625153E1,5.182191185E1
2.675123078E0,-1.991250038E1,6.975000381E0,-4.715625000E1,5.166110932E1
2.685123078E0,-1.974375153E1,6.993750095E0,-4.717500305E1,5.161597793E1
2.695123078E0,-1.996875000E1,6.825000286E0,-4.708125305E1,5.159434072E1
2.705123078E0,-1.998750114E1,6.768750191E0,-4.695000076E1,5.147444757E1
2.715123078E0,-2.000625038E1,6.900000095E0,-4.700625229E1,5.155043947E1
2.725123078E0,-2.011875153E1,6.975000381E0,-4.711875153E1,5.170678426E1
2.735123078E0,-2.004375076E1,6.918750286E0,-4.723125076E1,5.177269646E1
2.745123078E0,-2.006250000E1,6.900000095E0,-4.728750229E1,5.182877367E1
2.755123078E0,-2.019375038E1,6.731250286E0,-4.751250076E1,5.206279875E1
2.765123078E0,-2.041875076E1,6.618750095E0,-4.736250305E1,5.199942241E1
2.775123078E0,-2.036250114E1,6.712500095E0,-4.766250229E1,5.226282842E1
2.785123078E0,-2.043750000E1,6.825000286E0,-4.771875000E1,5.235791379E1
2.795123078E0,-2.045625114E1,6.581250191E0,-4.783125305E1,5.243662683E1
2.805123078E0,-2.034375000E1,6.600000381E0,-4.764375305E1,5.222408806E1
2.815123078E0,-2.041875076E1,6.768750191E0,-4.758750153E1,5.222366957E1
2.825123078E0,-2.058750153E1,6.862500191E0,-4.738125229E1,5.211451042E1
2.835123078E0,-2.040000153E1,7.143750191E0,-4.741875076E1,5.211267747E1
2.845123078E0,-2.041875076E1,7.181250095E0,-4.749375153E1,5.219341117E1
2.855123078E0,-2.036250114E1,7.218750477E0,-4.741875076E1,5.210834612E1
2.865123078E0,-2.011875153E1,7.237500191E0,-4.738125229E1,5.198200304E1
2.875123078E0,-2.006250000E1,7.275000095E0,-4.734375000E1,5.193130267E1
2.885123078E0,-2.025000000E1,7.125000477E0,-4.762500000E1,5.223953251E1
2.895123078E0,-2.000625038E1,7.237500191E0,-4.786875153E1,5.238366955E1
2.905123078E0,-1.966875076E1,7.293750286E0,-4.807500076E1,5.245249516E1
2.915123078E0,-1.948125076E1,7.406250477E0,-4.805625153E1,5.238105562E1
2.925123078E0,-1.940625000E1,7.368750095E0,-4.805625153E1,5.234791617E1
2.935123078E0,-1.953750038E1,7.387500286E0,-4.807500076E1,5.241655063E1
2.945123078E0,-1.987500000E1,7.368750095E0,-4.809375381E1,5.255780873E1
2.955123078E0,-1.983750153E1,7.481250286E0,-4.807500076E1,5.254237595E1
2.965123078E0,-1.983750153E1,7.668750286E0,-4.798125076E1,5.248367958E1
2.975123078E0,-2.008125114E1,7.668750286E0,-4.786875153E1,5.247364816E1
2.985123078E0,-2.021250153E1,7.556250095E0,-4.781250000E1,5.245643230E1
2.995123078E0,-2.049375153E1,7.462500095E0,-4.783125305E1,5.256911192E1
3.005123078E0,-2.047500038E1,7.518750191E0,-4.790625000E1,5.263806640E1
3.015123078E0,-2.038125038E1,7.406250477E0,-4.768125153E1,5.238081386E1
3.025123078E0,-2.011875153E1,7.500000477E0,-4.779375076E1,5.239519808E1
3.035123078E0,-2.030625153E1,7.443750381E0,-4.766250229E1,5.233992162E1
3.045123078E0,-2.026875114E1,7.387500286E0,-4.779375076E1,5.243701026E1
3.055123078E0,-2.015625000E1,7.237500191E0,-4.775625229E1,5.233847013E1
3.065123078E0,-2.006250000E1,7.312500477E0,-4.801875305E1,5.255261377E1
3.075123078E0,-1.987500000E1,7.293750286E0,-4.820625305E1,5.265033002E1
3.085123078E0,-1.983750153E1,7.237500191E0,-4.818750381E1,5.261124784E1
3.095123078E0,-1.983750153E1,7.237500191E0,-4.843125153E1,5.283459094E1
3.105123078E0,-1.989375114E1,7.106250286E0,-4.845000076E1,5.285511046E1
3.115123078E0,-1.968750000E1,7.181250095E0,-4.845000076E1,5.278797764E1
3.125123078E0,-2.002500153E1,7.218750477E0,-4.831875229E1,5.279974306E1
3.135123078E0,-2.000625038E1,7.350000381E0,-4.850625229E1,5.298234679E1
3.145123078E0,-1.995000076E1,7.500000477E0,-4.828125381E1,5.277624473E1
3.155123078E0,-2.021250153E1,7.462500095E0,-4.813125229E1,5.273378018E1
3.165123078E0,-2.030625153E1,7.612500191E0,-4.822500229E1,5.287669483E1
3.175123078E0,-2.021250153E1,7.743750095E0,-4.845000076E1,5.306518122E1
3.185123078E0,-2.026875114E1,7.931250095E0,-4.848750305E1,5.314851788E1
3.195123078E0,-2.023125076E1,7.818750381E0,-4.884375381E1,5.344294763E1
3.205123078E0,-2.002500153E1,7.931250095E0,-4.901250076E1,5.353625543E1
3.215123078E0,-2.013750076E1,7.968750477E0,-4.903125381E1,5.360115458E1
3.225123078E0,-2.013750076E1,7.950000286E0,-4.925625229E1,5.380427335E1
3.235123078E0,-2.006250000E1,7.950000286E0,-4.944375229E1,5.394804029E1
3.245123078E0,-1.985625076E1,7.875000477E0,-4.946250153E1,5.387787472E1
3.255123078E0,-1.972500038E1,7.968750477E0,-4.950000381E1,5.387788973E1
3.265123078E0,-1.981875038E1,7.837500095E0,-4.955625153E1,5.394470632E1
3.275123078E0,-1.995000076E1,8.006250381E0,-4.955625153E1,5.401781781E1
3.285123078E0,-1.966875076E1,7.968750477E0,-4.963125229E1,5.397797648E1
3.295123078E0,-1.955625153E1,7.800000191E0,-4.955625153E1,5.384337510E1
3.305123078E0,-1.974375153E1,7.875000477E0,-4.933125305E1,5.371595559E1
3.315123078E0,-1.970625114E1,7.875000477E0,-4.942500305E1,5.378831558E1
3.325123078E0,-1.996875000E1,7.968750477E0,-4.936875153E1,5.384724309E1
3.335123078E0,-2.015625000E1,8.062500000E0,-4.914375305E1,5.372510386E1
3.345123078E0,-2.011875153E1,8.268750191E0,-4.912500381E1,5.372524912E1
3.355123078E0,-2.025000000E1,8.287500381E0,-4.903125381E1,5.369179652E1
3.365123078E0,-2.040000153E1,8.287500381E0,-4.886250305E1,5.359465392E1
3.375123078E0,-2.049375153E1,8.587500572E0,-4.886250305E1,5.367758585E1
3.385123078E0,-2.038125038E1,8.512500763E0,-4.910625076E1,5.384498027E1
3.395123078E0,-2.036250114E1,8.681250572E0,-4.908750153E1,5.384773320E1
3.405123078E0,-2.019375038E1,8.906250000E0,-4.927500153E1,5.399198662E1
3.415123078E0,-2.006250000E1,8.793750763E0,-4.948125076E1,5.411310503E1
3.425123078E0,-2.019375038E1,8.775000572E0,-4.938750076E1,5.407322277E1
3.435123078E0,-2.011875153E1,8.831250191E0,-4.951875305E1,5.417436706E1
3.445123078E0,-2.006250000E1,8.962500572E0,-4.983750153E1,5.446656664E1
3.455123078E0,-2.000625038E1,8.887500763E0,-5.004375076E1,5.462247445E1
3.465123078E0,-2.021250153E1,9.018750191E0,-5.010000229E1,5.477128173E1
3.475123078E0,-2.021250153E1,9.187500000E0,-5.013750076E1,5.483360609E1
3.485123078E0,-2.013750076E1,9.037500381E0,-5.034375381E1,5.496989083E1
3.495123078E0,-2.019375038E1,9.075000763E0,-5.010000229E1,5.477365628E1
3.505123078E0,-1.996875000E1,8.943750381E0,-5.049375153E1,5.503054234E1
3.515123078E0,-1.981875038E1,9.037500381E0,-5.043750381E1,5.493997698E1
3.525123078E0,-1.991250038E1,8.906250000E0,-5.034375381E1,5.486640601E1
3.535123078E0,-1.963125038E1,8.906250000E0,-5.049375153E1,5.490287992E1
3.545123078E0,-1.950000000E1,8.775000572E0,-5.045625305E1,5.480040244E1
3.555123078E0,-1.955625153E1,8.718750000E0,-5.066250229E1,5.500138829E1
3.565123078E0,-1.948125076E1,8.812500000E0,-5.045625305E1,5.479975146E1
3.575123078E0,-1.968750000E1,8.775000572E0,-5.071875381E1,5.510889474E1
3.585123078E0,-1.980000114E1,9.000000000E0,-5.051250076E1,5.499593420E1
3.595123078E0,-1.985625076E1,9.000000000E0,-5.064375305E1,5.513674290E1
3.605123078E0,-1.995000076E1,9.075000763E0,-5.070000076E1,5.523448422E1
3.615123078E0,-2.030625153E1,9.000000000E0,-5.079375076E1,5.543779368E1
3.625123078E0,-2.030625153E1,9.131250381E0,-5.090625381E1,5.556230973E1
3.635123078E0,-2.030625153E1,9.131250381E0,-5.085000229E1,5.551077659E1
3.645123078E0,-2.051250076E1,9.206250191E0,-5.103750229E1,5.577046145E1
3.655123078E0,-2.045625114E1,9.450000763E0,-5.115000153E1,5.589350035E1
3.665123078E0,-2.038125038E1,9.637500763E0,-5.122500229E1,5.596675484E1
3.675123078E0,-2.051250076E1,9.862500191E0,-5.120625305E1,5.603670180E1
3.685123078E0,-2.041875076E1,1.003125000E1,-5.128125381E1,5.610096570E1
3.695123078E0,-2.028750038E1,1.023750019E1,-5.111250305E1,5.593636608E1
3.705123078E0,-2.030625153E1,1.042500019E1,-5.092500305E1,5.580663416E1
3.715123078E0,-2.015625000E1,1.055625057E1,-5.090625381E1,5.575980199E1
3.725123078E0,-2.006250000E1,1.059375000E1,-5.085000229E1,5.568172212E1
3.735123078E0,-2.010000038E1,1.053750038E1,-5.071875381E1,5.556474528E1
3.745123078E0,-2.017500114E1,1.038750076E1,-5.077500153E1,5.561503055E1
3.755123078E0,-2.004375076E1,1.029375076E1,-5.111250305E1,5.585876133E1
3.765123078E0,-2.011875153E1,1.035000038E1,-5.103750229E1,5.582753183E1
3.775123078E0,-2.034375000E1,1.029375076E1,-5.124375153E1,5.608699974E1
3.785123078E0,-2.036250114E1,1.027500057E1,-5.156250381E1,5.638172478E1
3.795123078E0,-2.053125000E1,1.021875000E1,-5.182500076E1,5.667261933E1
3.805123078E0,-2.086875153E1,1.033125019E1,-5.190000153E1,5.688452935E1
3.815123078E0,-2.085000038E1,1.050000000E1,-5.203125381E1,5.702827272E1
3.825123078E0,-2.081250000E1,1.070625019E1,-5.223750305E1,5.724107506E1
3.835123078E0,-2.105625153E1,1.085625076E1,-5.208750153E1,5.722177666E1
3.845123078E0,-2.083125114E1,1.102500057E1,-5.240625381E1,5.746222325E1
3.855123078E0,-2.077500153E1,1.140000057E1,-5.246250153E1,5.756626415E1
3.865123078E0,-2.070000076E1,1.153125000E1,-5.265000153E1,5.773631802E1
3.875123078E0,-2.073750114E1,1.175625038E1,-5.280000305E1,5.793180214E1
3.885123078E0,-2.071875000E1,1.162500000E1,-5.311875153E1,5.818942335E1
3.895123078E0,-2.073750114E1,1.166250038E1,-5.340000153E1,5.846039712E1
3.905123078E0,-2.105625153E1,1.175625038E1,-5.349375153E1,5.867841685E1
3.915123078E0,-2.100000000E1,1.188750076E1,-5.353125381E1,5.871888801E1
3.925123078E0,-2.116875076E1,1.192500019E1,-5.353125381E1,5.878704597E1
3.935123078E0,-2.115000153E1,1.194375038E1,-5.360625076E1,5.885240742E1
3.945123078E0,-2.135625076E1,1.205625057E1,-5.360625076E1,5.894974763E1
3.955123078E0,-2.135625076E1,1.211250019E1,-5.343750381E1,5.880789846E1
3.965123078E0,-2.111250114E1,1.239375019E1,-5.353125381E1,5.886372298E1
3.975123078E0,-2.120625114E1,1.246875095E1,-5.345625305E1,5.884510029E1
3.985123078E0,-2.085000038E1,1.248750019E1,-5.366250229E1,5.890945874E1
3.995123078E0,-2.083125114E1,1.237500095E1,-5.403750229E1,5.922105476E1
4.005123078E0,-2.101875114E1,1.239375019E1,-5.435625076E1,5.958183398E1
4.015123078E0,-2.101875114E1,1.239375019E1,-5.446875381E1,5.968448781E1
4.025123078E0,-2.111250114E1,1.246875095E1,-5.452500153E1,5.978447329E1
4.035123078E0,-2.122500038E1,1.256250095E1,-5.475000381E1,6.004897992E1
4.045123078E0,-2.133750153E1,1.254375076E1,-5.486250305E1,6.018744799E1
4.055123078E0,-2.133750153E1,1.246875095E1,-5.525625229E1,6.053108407E1
4.065123078E0,-2.148750114E1,1.265625095E1,-5.535000229E1,6.070845202E1
4.075123078E0,-2.133750153E1,1.291875076E1,-5.544375229E1,6.079632193E1
4.085123078E0,-2.128125000E1,1.303125095E1,-5.546250153E1,6.081771270E1
4.095123078E0,-2.160000038E1,1.318125057E1,-5.550000381E1,6.099635896E1
4.105123078E0,-2.128125000E1,1.327500057E1,-5.574375153E1,6.112677871E1
4.115123078E0,-2.124375153E1,1.335000038E1,-5.583750153E1,6.121557045E1
4.125123078E0,-2.135625076E1,1.361250019E1,-5.600625229E1,6.146616877E1
4.135123078E0,-2.130000114E1,1.387500095E1,-5.608125305E1,6.157363595E1
4.145123078E0,-2.141250038E1,1.402500057E1,-5.619375229E1,6.174895635E1
4.155123078E0,-2.169375038E1,1.404375076E1,-5.626875305E1,6.191945018E1
4.165123078E0,-2.163750076E1,1.417500019E1,-5.638125229E1,6.203190856E1
4.175123078E0,-2.133750153E1,1.428750038E1,-5.690625381E1,6.243190980E1
4.185123078E0,-2.150625038E1,1.447500038E1,-5.709375381E1,6.270359771E1
4.195123078E0,-2.161875153E1,1.455000019E1,-5.737500381E1,6.301558526E1
4.205123078E0,-2.148750114E1,1.468125057E1,-5.756250381E1,6.317193736E1
4.215123078E0,-2.146875000E1,1.483125019E1,-5.761875153E1,6.325182793E1
4.225123078E0,-2.135625076E1,1.485000038E1,-5.761875153E1,6.321813415E1
4.235123078E0,-2.133750153E1,1.511250019E1,-5.790000153E1,6.353020392E1
4.245123078E0,-2.146875000E1,1.520625019E1,-5.812500381E1,6.380167192E1
4.255123078E0,-2.156250000E1,1.541250038E1,-5.808750153E1,6.384860537E1
4.265123078E0,-2.158125114E1,1.561875057E1,-5.851875305E1,6.429728011E1
4.275123078E0,-2.160000038E1,1.603125000E1,-5.881875229E1,6.467771342E1
4.285123078E0,-2.180625153E1,1.614375114E1,-5.900625229E1,6.494513928E1
4.295123078E0,-2.197500038E1,1.635000038E1,-5.932500076E1,6.534277978E1
4.305123078E0,-2.220000076E1,1.651875114E1,-5.977500153E1,6.586926431E1
4.315123078E0,-2.225625038E1,1.666875076E1,-6.009375381E1,6.621515824E1
4.325123078E0,-2.238750076E1,1.696875000E1,-6.035625076E1,6.657338562E1
4.335123078E0,-2.259375000E1,1.715625000E1,-6.048750305E1,6.680982322E1
4.345123078E0,-2.259375000E1,1.717500114E1,-6.056250381E1,6.688254684E1
4.355123078E0,-2.266875076E1,1.710000038E1,-6.091875076E1,6.721143109E1
4.365123078E0,-2.261250114E1,1.723125076E1,-6.101250076E1,6.731096835E1
4.375123078E0,-2.255625153E1,1.743750000E1,-6.121875381E1,6.753211612E1
4.385123078E0,-2.257500076E1,1.788750076E1,-6.135000229E1,6.777474547E1
4.395123078E0,-2.246250153E1,1.801875114E1,-6.153750229E1,6.794191310E1
4.405123078E0,-2.240625000E1,1.824375153E1,-6.166875076E1,6.810219768E1
4.415123078E0,-2.233125114E1,1.845000076E1,-6.213750076E1,6.855768598E1
4.425123078E0,-2.235000038E1,1.880625153E1,-6.219375229E1,6.871142872E1
4.435123078E0,-2.225625038E1,1.903125000E1,-6.232500076E1,6.886170836E1
4.445123078E0,-2.233125114E1,1.921875000E1,-6.271875381E1,6.929420762E1
4.455123078E0,-2.229375076E1,1.946250153E1,-6.285000229E1,6.946886408E1
4.465123078E0,-2.233125114E1,1.946250153E1,-6.313125229E1,6.973541969E1
4.475123078E0,-2.240625000E1,1.963125038E1,-6.324375153E1,6.990849832E1
4.485123078E0,-2.272500038E1,1.980000114E1,-6.348750305E1,7.027893519E1
4.495123078E0,-2.268750000E1,1.993125153E1,-6.354375076E1,7.035471345E1
4.505123078E0,-2.280000114E1,2.006250000E1,-6.384375381E1,7.069914327E1
4.515123078E0,-2.272500038E1,2.041875076E1,-6.390000153E1,7.082768682E1
4.525123078E0,-2.276250076E1,2.064375114E1,-6.393750381E1,7.093870803E1
4.535123078E0,-2.291250038E1,2.088750076E1,-6.414375305E1,7.124388688E1
4.545123078E0,-2.272500038E1,2.100000000E1,-6.442500305E1,7.147032014E1
4.555123078E0,-2.263125038E1,2.131875038E1,-6.457500458E1,7.167003438E1
4.565123078E0,-2.212500000E1,2.154375076E1,-6.465000153E1,7.164685282E1
4.575123078E0,-2.223750114E1,2.176875114E1,-6.470625305E1,7.180030757E1
4.585123078E0,-2.231250000E1,2.205000114E1,-6.485625458E1,7.204431945E1
4.595123078E0,-2.235000038E1,2.236875153E1,-6.508125305E1,7.235643068E1
4.605123078E0,-2.236875153E1,2.240625000E1,-6.551250458E1,7.276186735E1
4.615123078E0,-2.238750076E1,2.261250114E1,-6.586875153E1,7.315201861E1
4.625123078E0,-2.255625153E1,2.280000114E1,-6.586875153E1,7.326197488E1
4.635123078E0,-2.261250114E1,2.296875000E1,-6.613125610E1,7.356787151E1
4.645123078E0,-2.281875038E1,2.315625000E1,-6.643125153E1,7.395957316E1
4.655123078E0,-2.280000114E1,2.355000114E1,-6.693750000E1,7.453235212E1
