"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.390715648E1,-1.046250057E1,-4.591875076E1,-1.786875153E1,5.037149860E1
1.391715648E1,-1.087500000E1,-4.575000000E1,-1.861875153E1,5.057653639E1
1.392715648E1,-1.080000019E1,-4.563750076E1,-1.914375114E1,5.065475978E1
1.393715648E1,-1.098750019E1,-4.563750076E1,-1.940625000E1,5.079477508E1
1.394715648E1,-1.110000038E1,-4.546875000E1,-1.959375000E1,5.073984898E1
1.395715648E1,-1.098750019E1,-4.537500000E1,-1.985625076E1,5.073348480E1
1.396715648E1,-1.096875000E1,-4.530000305E1,-1.995000076E1,5.069917439E1
1.397715648E1,-1.102500057E1,-4.520625305E1,-2.011875153E1,5.069437953E1
1.398715648E1,-1.108125019E1,-4.507500076E1,-2.013750076E1,5.059712182E1
1.399715648E1,-1.110000038E1,-4.522500229E1,-1.991250038E1,5.064601181E1
1.400715648E1,-1.136250019E1,-4.503750229E1,-1.987500000E1,5.052225894E1
1.401715648E1,-1.145625019E1,-4.485000229E1,-1.983750153E1,5.036164057E1
1.402715648E1,-1.130625057E1,-4.470000076E1,-2.000625038E1,5.026103286E1
1.403715648E1,-1.168125057E1,-4.481250000E1,-1.968750000E1,5.032106346E1
1.404715648E1,-1.185000038E1,-4.475625229E1,-1.981875038E1,5.036196476E1
1.405715648E1,-1.181250000E1,-4.468125153E1,-1.987500000E1,5.030869725E1
1.406715648E1,-1.179375076E1,-4.460625076E1,-1.974375153E1,5.018591325E1
1.407715648E1,-1.188750076E1,-4.445625305E1,-1.968750000E1,5.005265993E1
1.408715648E1,-1.179375076E1,-4.453125000E1,-1.948125076E1,5.001643645E1
1.409715648E1,-1.181250000E1,-4.466250229E1,-1.948125076E1,5.013774425E1
1.410715648E1,-1.175625038E1,-4.475625229E1,-1.925625038E1,5.012120031E1
1.411715648E1,-1.177500057E1,-4.458750153E1,-1.921875000E1,4.996054726E1
1.412715648E1,-1.181250000E1,-4.471875000E1,-1.927500153E1,5.010815744E1
1.413715648E1,-1.186875057E1,-4.486875153E1,-1.921875000E1,5.023377803E1
1.414715648E1,-1.200000000E1,-4.490625000E1,-1.923750114E1,5.030559352E1
1.415715648E1,-1.201875019E1,-4.485000229E1,-1.901250076E1,5.017417908E1
1.416715648E1,-1.222500038E1,-4.479375076E1,-1.897500038E1,5.015955922E1
1.417715648E1,-1.241250038E1,-4.466250229E1,-1.882500076E1,5.003188913E1
1.418715648E1,-1.276875019E1,-4.456875229E1,-1.882500076E1,5.003793876E1
1.419715648E1,-1.267500019E1,-4.447500229E1,-1.890000153E1,4.995889827E1
1.420715648E1,-1.288125038E1,-4.430625153E1,-1.888125038E1,4.985450984E1
1.421715648E1,-1.301250076E1,-4.383750153E1,-1.893750000E1,4.949424838E1
1.422715648E1,-1.333125019E1,-4.338750076E1,-1.916250038E1,4.926863987E1
1.423715648E1,-1.361250019E1,-4.346250153E1,-1.935000038E1,4.948445933E1
1.424715648E1,-1.380000019E1,-4.333125305E1,-1.961250114E1,4.952461709E1
1.425715648E1,-1.389375019E1,-4.316250229E1,-1.983750153E1,4.949307391E1
1.426715648E1,-1.383750057E1,-4.288125229E1,-2.006250000E1,4.932324124E1
1.427715648E1,-1.410000038E1,-4.273125076E1,-2.017500114E1,4.931328902E1
1.428715648E1,-1.417500019E1,-4.252500153E1,-2.019375038E1,4.916394959E1
1.429715648E1,-1.426875019E1,-4.278750229E1,-2.036250114E1,4.948736240E1
1.430715648E1,-1.432500076E1,-4.286250305E1,-2.038125038E1,4.957615538E1
1.431715648E1,-1.432500076E1,-4.254375076E1,-2.064375114E1,4.940992650E1
1.432715648E1,-1.432500076E1,-4.261875153E1,-2.068125153E1,4.949017875E1
1.433715648E1,-1.441875076E1,-4.246875000E1,-2.079375076E1,4.943556585E1
1.434715648E1,-1.458750057E1,-4.252500153E1,-2.094375038E1,4.959648786E1
1.435715648E1,-1.460625076E1,-4.250625229E1,-2.098125076E1,4.960178352E1
1.436715648E1,-1.445625019E1,-4.239375305E1,-2.135625076E1,4.962159725E1
1.437715648E1,-1.460625076E1,-4.200000000E1,-2.126250076E1,4.928931426E1
1.438715648E1,-1.455000019E1,-4.160625076E1,-2.145000076E1,4.901923236E1
1.439715648E1,-1.464375019E1,-4.147500229E1,-2.160000038E1,4.900178824E1
1.440715648E1,-1.470000076E1,-4.083750153E1,-2.180625153E1,4.857266885E1
1.441715648E1,-1.486875057E1,-4.046250153E1,-2.203125000E1,4.841146300E1
1.442715648E1,-1.500000095E1,-3.997500229E1,-2.229375076E1,4.816650454E1
1.443715648E1,-1.513125038E1,-3.943125153E1,-2.242500114E1,4.781902353E1
1.444715648E1,-1.537500095E1,-3.900000000E1,-2.244375038E1,4.755115756E1
1.445715648E1,-1.541250038E1,-3.838125229E1,-2.283750153E1,4.724634559E1
1.446715648E1,-1.546875095E1,-3.778125000E1,-2.304375076E1,4.687984169E1
1.447715648E1,-1.578750038E1,-3.710625076E1,-2.323125076E1,4.653826411E1
1.448715648E1,-1.567500019E1,-3.641250229E1,-2.379375076E1,4.623546830E1
1.449715648E1,-1.558125019E1,-3.558750153E1,-2.435625076E1,4.585272700E1
1.450715648E1,-1.571250057E1,-3.461250305E1,-2.476875114E1,4.536958315E1
1.451715648E1,-1.560000038E1,-3.361875153E1,-2.553750038E1,4.500827026E1
1.452715648E1,-1.584375095E1,-3.258750153E1,-2.600625038E1,4.460151072E1
1.453715648E1,-1.584375095E1,-3.148125076E1,-2.647500038E1,4.407969191E1
1.454715648E1,-1.597500038E1,-3.011250114E1,-2.705625153E1,4.352015750E1
1.455715648E1,-1.573125076E1,-2.835000038E1,-2.780625153E1,4.271278961E1
1.456715648E1,-1.595625019E1,-2.668125153E1,-2.855625153E1,4.221315677E1
1.457715648E1,-1.590000057E1,-2.484375191E1,-2.928750038E1,4.156656957E1
1.458715648E1,-1.571250057E1,-2.274375153E1,-3.001875114E1,4.080791992E1
1.459715648E1,-1.586250019E1,-2.066250038E1,-3.073125076E1,4.028607213E1
1.460715648E1,-1.571250057E1,-1.843125153E1,-3.159375191E1,3.980902996E1
1.461715648E1,-1.578750038E1,-1.642500114E1,-3.215625000E1,3.940875848E1
1.462715648E1,-1.563750076E1,-1.475625038E1,-3.251250076E1,3.897872575E1
1.463715648E1,-1.576875019E1,-1.359375095E1,-3.281250000E1,3.886005280E1
1.464715648E1,-1.563750076E1,-1.256250095E1,-3.262500000E1,3.829802195E1
1.465715648E1,-1.584375095E1,-1.218750095E1,-3.260625076E1,3.824561691E1
1.466715648E1,-1.618125153E1,-1.250625038E1,-3.221250153E1,3.815605396E1
1.467715648E1,-1.595625019E1,-1.295625019E1,-3.202500153E1,3.805347634E1
1.468715648E1,-1.590000057E1,-1.393125057E1,-3.157500076E1,3.799829514E1
1.469715648E1,-1.616250038E1,-1.537500095E1,-3.114375114E1,3.830861924E1
1.470715648E1,-1.603125000E1,-1.723125076E1,-3.084375191E1,3.879760316E1
1.471715648E1,-1.599375057E1,-1.901250076E1,-3.020625114E1,3.911128802E1
1.472715648E1,-1.586250019E1,-2.135625076E1,-2.979375076E1,3.994215747E1
1.473715648E1,-1.573125076E1,-2.358750153E1,-2.926875114E1,4.074926100E1
1.474715648E1,-1.535625076E1,-2.578125191E1,-2.874375153E1,4.155346723E1
1.475715648E1,-1.552500057E1,-2.827500153E1,-2.784375191E1,4.261192174E1
1.476715648E1,-1.541250038E1,-3.056250191E1,-2.726250076E1,4.375906350E1
1.477715648E1,-1.494375038E1,-3.255000305E1,-2.683125114E1,4.475192076E1
1.478715648E1,-1.500000095E1,-3.442500305E1,-2.621250153E1,4.579493531E1
1.479715648E1,-1.477500057E1,-3.631875229E1,-2.583750153E1,4.695667040E1
1.480715648E1,-1.470000076E1,-3.776250076E1,-2.506875038E1,4.765017032E1
1.481715648E1,-1.460625076E1,-3.890625000E1,-2.424375153E1,4.811235120E1
1.482715648E1,-1.449375057E1,-4.005000305E1,-2.368125153E1,4.873267101E1
1.483715648E1,-1.443750095E1,-4.081875229E1,-2.313750076E1,4.909130181E1
1.484715648E1,-1.438125038E1,-4.141875076E1,-2.251875114E1,4.928922225E1
1.485715648E1,-1.423125076E1,-4.207500076E1,-2.186250114E1,4.950558700E1
1.486715648E1,-1.415625095E1,-4.282500076E1,-2.118750000E1,4.983262273E1
1.487715648E1,-1.406250095E1,-4.340625000E1,-2.062500000E1,5.007241853E1
1.488715648E1,-1.393125057E1,-4.374375153E1,-2.008125114E1,5.010840436E1
1.489715648E1,-1.372500038E1,-4.419375229E1,-1.974375153E1,5.031181870E1
1.490715648E1,-1.350000095E1,-4.456875229E1,-1.948125076E1,5.047913269E1
1.491715648E1,-1.318125057E1,-4.486875153E1,-1.925625038E1,5.057423661E1
1.492715648E1,-1.312500095E1,-4.531875229E1,-1.912500000E1,5.090992618E1
1.493715648E1,-1.331250095E1,-4.561875153E1,-1.882500076E1,5.111432115E1
1.494715648E1,-1.331250095E1,-4.571250153E1,-1.871250153E1,5.115675117E1
1.495715648E1,-1.331250095E1,-4.554375076E1,-1.854375076E1,5.094434814E1
1.496715648E1,-1.335000038E1,-4.588125229E1,-1.863750076E1,5.129004052E1
1.497715648E1,-1.357500076E1,-4.597500229E1,-1.856250000E1,5.140571843E1
1.498715648E1,-1.387500095E1,-4.584375000E1,-1.841250038E1,5.131457138E1
1.499715648E1,-1.380000019E1,-4.580625153E1,-1.848750114E1,5.128781905E1
1.500715648E1,-1.383750057E1,-4.575000000E1,-1.846875000E1,5.124093723E1
1.501715648E1,-1.381875038E1,-4.558125305E1,-1.858125114E1,5.112603433E1
1.502715648E1,-1.395000076E1,-4.554375076E1,-1.863750076E1,5.114872618E1
1.503715648E1,-1.398750019E1,-4.560000229E1,-1.860000038E1,5.119541371E1
1.504715648E1,-1.411875057E1,-4.545000076E1,-1.871250153E1,5.113902033E1
1.505715648E1,-1.383750057E1,-4.524375153E1,-1.886250114E1,5.093395158E1
1.506715648E1,-1.366875076E1,-4.526250076E1,-1.895625114E1,5.093984865E1
1.507715648E1,-1.366875076E1,-4.530000305E1,-1.882500076E1,5.092450960E1
1.508715648E1,-1.355625057E1,-4.509375000E1,-1.875000000E1,5.068314038E1
1.509715648E1,-1.327500057E1,-4.524375153E1,-1.884375000E1,5.077705787E1
1.510715648E1,-1.312500095E1,-4.518750000E1,-1.888125038E1,5.070184831E1
1.511715648E1,-1.291875076E1,-4.537500000E1,-1.891875076E1,5.083014732E1
1.512715648E1,-1.263750076E1,-4.554375076E1,-1.873125076E1,5.084092263E1
1.513715648E1,-1.245000076E1,-4.593750000E1,-1.878750038E1,5.116860948E1
1.514715648E1,-1.194375038E1,-4.593750000E1,-1.886250114E1,5.107544448E1
1.515715648E1,-1.173750019E1,-4.603125000E1,-1.861875153E1,5.102257143E1
1.516715648E1,-1.155000019E1,-4.636875153E1,-1.843125153E1,5.121693719E1
1.517715648E1,-1.149375057E1,-4.638750076E1,-1.830000114E1,5.117417875E1
1.518715648E1,-1.110000038E1,-4.638750076E1,-1.796250153E1,5.096726103E1
1.519715703E1,-1.098750019E1,-4.642500305E1,-1.792500114E1,5.096382771E1
1.520715702E1,-1.100625038E1,-4.638750076E1,-1.770000076E1,5.085496831E1
1.521715702E1,-1.121250057E1,-4.625625229E1,-1.721250153E1,5.061256024E1
1.522715702E1,-1.143750000E1,-4.636875153E1,-1.702500153E1,5.070234907E1
1.523715702E1,-1.175625038E1,-4.635000229E1,-1.715625000E1,5.080225437E1
1.524715703E1,-1.181250000E1,-4.638750076E1,-1.713750076E1,5.084318357E1
1.525715703E1,-1.216875076E1,-4.651875305E1,-1.698750114E1,5.099654965E1
1.526715703E1,-1.269375038E1,-4.651875305E1,-1.704375076E1,5.114308481E1
1.527715703E1,-1.314375019E1,-4.648125076E1,-1.681875038E1,5.114816914E1
1.528715708E1,-1.344375038E1,-4.640625000E1,-1.685625076E1,5.117037867E1
1.529715708E1,-1.340625095E1,-4.633125305E1,-1.683750153E1,5.108633899E1
1.530715708E1,-1.385625076E1,-4.633125305E1,-1.670625114E1,5.116326340E1
1.531715708E1,-1.380000019E1,-4.625625229E1,-1.666875076E1,5.106787770E1
1.532715708E1,-1.404375076E1,-4.618125153E1,-1.689375114E1,5.114033394E1
1.533715708E1,-1.406250095E1,-4.623750305E1,-1.689375114E1,5.119628355E1
1.534715708E1,-1.404375076E1,-4.627500153E1,-1.681875038E1,5.120032291E1
1.535715708E1,-1.380000019E1,-4.621875000E1,-1.689375114E1,5.110784367E1
1.536715708E1,-1.378125095E1,-4.629375076E1,-1.680000114E1,5.113975240E1
1.537715708E1,-1.387500095E1,-4.623750305E1,-1.689375114E1,5.114509916E1
1.538715708E1,-1.370625019E1,-4.621875000E1,-1.717500114E1,5.117631103E1
1.539715708E1,-1.359375095E1,-4.620000076E1,-1.749375153E1,5.123730553E1
1.540715708E1,-1.321875095E1,-4.608750153E1,-1.743750000E1,5.101822792E1
1.541715708E1,-1.303125095E1,-4.606875229E1,-1.768125153E1,5.103694833E1
1.542715708E1,-1.256250095E1,-4.608750153E1,-1.794375038E1,5.102795709E1
1.543715708E1,-1.233750057E1,-4.603125000E1,-1.815000153E1,5.099521990E1
1.544715708E1,-1.209375095E1,-4.601250076E1,-1.846875000E1,5.103433908E1
1.545715708E1,-1.181250000E1,-4.608750153E1,-1.869375038E1,5.111799347E1
1.546715708E1,-1.153125000E1,-4.608750153E1,-1.850625038E1,5.098537856E1
1.547715708E1,-1.130625057E1,-4.625625229E1,-1.837500000E1,5.104030567E1
1.548715708E1,-1.123125076E1,-4.646250153E1,-1.837500000E1,5.121079639E1
1.549715708E1,-1.095000076E1,-4.629375076E1,-1.835625076E1,5.098985996E1
1.550715708E1,-1.102500057E1,-4.620000076E1,-1.818750000E1,5.086035651E1
1.551715708E1,-1.098750019E1,-4.629375076E1,-1.800000000E1,5.087078258E1
1.552715708E1,-1.104375076E1,-4.638750076E1,-1.785000038E1,5.091549049E1
1.553715708E1,-1.111875057E1,-4.631250000E1,-1.790625000E1,5.088327878E1
1.554715708E1,-1.125000000E1,-4.629375076E1,-1.813125038E1,5.097466135E1
1.555715708E1,-1.160625076E1,-4.636875153E1,-1.798125076E1,5.106947771E1
1.556715708E1,-1.190625000E1,-4.623750305E1,-1.747500038E1,5.084329962E1
1.557715708E1,-1.230000019E1,-4.644375229E1,-1.708125114E1,5.099099207E1
1.558715708E1,-1.273125076E1,-4.674375153E1,-1.676250076E1,5.126445635E1
1.559715708E1,-1.336875057E1,-4.687500000E1,-1.678125000E1,5.155191042E1
1.560715708E1,-1.351875019E1,-4.668750000E1,-1.646250153E1,5.131757223E1
1.561715708E1,-1.387500095E1,-4.681875229E1,-1.610625076E1,5.141908722E1
1.562715708E1,-1.426875019E1,-4.676250076E1,-1.578750038E1,5.137678345E1
1.563715708E1,-1.453125095E1,-4.681875229E1,-1.556250095E1,5.143291024E1
1.564715708E1,-1.468125057E1,-4.659375000E1,-1.576875019E1,5.133390829E1
1.565715708E1,-1.496250057E1,-4.644375229E1,-1.560000038E1,5.122751762E1
1.566715708E1,-1.505625057E1,-4.610625076E1,-1.593750095E1,5.105370679E1
1.567715708E1,-1.498125076E1,-4.601250076E1,-1.571250057E1,5.087701618E1
1.568715708E1,-1.503750038E1,-4.593750000E1,-1.565625095E1,5.080844928E1
1.569715708E1,-1.513125038E1,-4.591875076E1,-1.563750076E1,5.081355961E1
1.570715708E1,-1.518750095E1,-4.580625153E1,-1.552500057E1,5.069416640E1
1.571715708E1,-1.498125076E1,-4.560000229E1,-1.548750019E1,5.043471766E1
1.572715708E1,-1.528125095E1,-4.582500076E1,-1.558125019E1,5.075650385E1
1.573715708E1,-1.501875019E1,-4.571250153E1,-1.576875019E1,5.063446589E1
1.574715708E1,-1.503750038E1,-4.578750229E1,-1.567500019E1,5.067866824E1
1.575715708E1,-1.498125076E1,-4.582500076E1,-1.573125076E1,5.071331995E1
1.576715708E1,-1.477500057E1,-4.591875076E1,-1.603125000E1,5.083142030E1
1.577715708E1,-1.464375019E1,-4.580625153E1,-1.612500000E1,5.072147202E1
1.578715708E1,-1.475625038E1,-4.582500076E1,-1.631250000E1,5.083084965E1
1.579715708E1,-1.500000095E1,-4.575000000E1,-1.640625000E1,5.086479694E1
1.580715708E1,-1.477500057E1,-4.567500305E1,-1.644375038E1,5.074350670E1
1.581715708E1,-1.500000095E1,-4.565625000E1,-1.638750076E1,5.077443622E1
1.582715708E1,-1.494375038E1,-4.565625000E1,-1.646250153E1,5.078211098E1
1.583715708E1,-1.501875019E1,-4.541250229E1,-1.636875153E1,5.055486374E1
1.584715708E1,-1.558125019E1,-4.537500000E1,-1.627500153E1,5.066104674E1
1.585715708E1,-1.554375076E1,-4.535625076E1,-1.661250114E1,5.074221975E1
1.586715708E1,-1.552500057E1,-4.531875229E1,-1.648125076E1,5.066010835E1
1.587715708E1,-1.565625095E1,-4.524375153E1,-1.631250000E1,5.057877917E1
1.588715708E1,-1.605000114E1,-4.526250076E1,-1.642500114E1,5.075507043E1
1.589715708E1,-1.636875153E1,-4.513125229E1,-1.670625114E1,5.083173012E1
1.590715708E1,-1.661250114E1,-4.488750076E1,-1.678125000E1,5.071955511E1
1.591715708E1,-1.702500153E1,-4.486875153E1,-1.681875038E1,5.085200001E1
1.592715708E1,-1.726875114E1,-4.475625229E1,-1.693125153E1,5.087238114E1
1.593715708E1,-1.792500114E1,-4.468125153E1,-1.646250153E1,5.087960161E1
1.594715708E1,-1.839375114E1,-4.477500153E1,-1.633125114E1,5.108659909E1
1.595715708E1,-1.875000000E1,-4.470000076E1,-1.638750076E1,5.116837646E1
1.596715708E1,-1.918125153E1,-4.455000305E1,-1.599375057E1,5.107272500E1
1.597715708E1,-1.935000038E1,-4.466250229E1,-1.576875019E1,5.116458842E1
1.598715708E1,-1.970625114E1,-4.466250229E1,-1.546875095E1,5.120896114E1
1.599715708E1,-1.981875038E1,-4.458750153E1,-1.554375076E1,5.120972902E1
1.600715708E1,-1.996875000E1,-4.441875076E1,-1.541250038E1,5.108151881E1
1.601715708E1,-2.025000000E1,-4.426875305E1,-1.537500095E1,5.105071646E1
1.602715708E1,-2.041875076E1,-4.400625229E1,-1.546875095E1,5.091913078E1
1.603715708E1,-2.098125076E1,-4.400625229E1,-1.546875095E1,5.114729103E1
1.604715708E1,-2.077500153E1,-4.376250076E1,-1.560000038E1,5.089319378E1
1.605715708E1,-2.081250000E1,-4.376250076E1,-1.576875019E1,5.096047598E1
1.606715708E1,-2.116875076E1,-4.376250076E1,-1.573125076E1,5.109544728E1
1.607715708E1,-2.131875038E1,-4.363125229E1,-1.548750019E1,5.097095208E1
1.608715708E1,-2.133750153E1,-4.355625153E1,-1.531875038E1,5.086354423E1
1.609715708E1,-2.115000153E1,-4.348125076E1,-1.515000057E1,5.067015147E1
1.610715708E1,-2.092500114E1,-4.351875305E1,-1.488750076E1,5.053093329E1
1.611715708E1,-2.060625076E1,-4.336875153E1,-1.470000076E1,5.021509934E1
1.612715708E1,-2.070000076E1,-4.350000000E1,-1.421250057E1,5.022683749E1
1.613715708E1,-2.062500000E1,-4.335000229E1,-1.372500038E1,4.992984037E1
1.614715708E1,-2.026875114E1,-4.342500305E1,-1.338750076E1,4.975719385E1
1.615715708E1,-2.013750076E1,-4.359375000E1,-1.333125019E1,4.983629408E1
1.616715708E1,-2.008125114E1,-4.365000153E1,-1.316250038E1,4.981797564E1
1.617715708E1,-2.030625153E1,-4.372500229E1,-1.293750095E1,4.991591537E1
1.618715708E1,-2.040000153E1,-4.370625305E1,-1.301250076E1,4.995719962E1
1.619715708E1,-2.036250114E1,-4.383750153E1,-1.308750057E1,5.007634835E1
1.620715708E1,-2.043750000E1,-4.400625229E1,-1.323750019E1,5.029386700E1
1.621715708E1,-2.077500153E1,-4.393125153E1,-1.280625057E1,5.025490626E1
1.622715708E1,-2.079375076E1,-4.381875229E1,-1.288125038E1,5.018356040E1
1.623715708E1,-2.107500076E1,-4.372500229E1,-1.284375095E1,5.020949533E1
1.624715708E1,-2.146875000E1,-4.391250229E1,-1.261875057E1,5.048215477E1
1.625715708E1,-2.180625153E1,-4.398750305E1,-1.265625095E1,5.070102285E1
1.626715708E1,-2.182500076E1,-4.383750153E1,-1.241250038E1,5.051858434E1
1.627715708E1,-2.218125153E1,-4.381875229E1,-1.190625000E1,5.053562862E1
1.628715708E1,-2.212500000E1,-4.357500076E1,-1.171875000E1,5.025560086E1
1.629715708E1,-2.225625038E1,-4.350000000E1,-1.203750038E1,5.032387203E1
1.630715708E1,-2.270625114E1,-4.340625000E1,-1.194375038E1,5.042151875E1
1.631715708E1,-2.280000114E1,-4.346250153E1,-1.183125019E1,5.048571652E1
1.632715708E1,-2.270625114E1,-4.335000229E1,-1.186875057E1,5.035537488E1
1.633715708E1,-2.246250153E1,-4.361250305E1,-1.186875057E1,5.047258303E1
1.634715708E1,-2.278125000E1,-4.374375153E1,-1.192500019E1,5.074156855E1
1.635715708E1,-2.263125038E1,-4.383750153E1,-1.216875076E1,5.081317279E1
1.636715708E1,-2.291250038E1,-4.411875153E1,-1.228125095E1,5.120816375E1
1.637715708E1,-2.310000038E1,-4.430625153E1,-1.200000000E1,5.138729358E1
1.638715708E1,-2.310000038E1,-4.451250076E1,-1.190625000E1,5.154349164E1
1.639715708E1,-2.293125153E1,-4.460625076E1,-1.183125019E1,5.153191618E1
1.640715708E1,-2.295000076E1,-4.466250229E1,-1.158750057E1,5.153359890E1
1.641715708E1,-2.298750114E1,-4.440000153E1,-1.132500076E1,5.126442223E1
1.642715708E1,-2.283750153E1,-4.440000153E1,-1.128750038E1,5.118905426E1
1.643715708E1,-2.283750153E1,-4.436250305E1,-1.102500057E1,5.109925431E1
1.644715708E1,-2.270625114E1,-4.406250000E1,-1.078125000E1,5.072783357E1
1.645715708E1,-2.240625000E1,-4.398750305E1,-1.066875076E1,5.050507605E1
1.646715708E1,-2.233125114E1,-4.389375305E1,-1.053750038E1,5.036253815E1
1.647715708E1,-2.218125153E1,-4.372500229E1,-1.055625057E1,5.015294778E1
1.648715708E1,-2.212500000E1,-4.365000153E1,-1.085625076E1,5.012680360E1
1.649715708E1,-2.193750000E1,-4.365000153E1,-1.110000038E1,5.009776989E1
1.650715708E1,-2.163750076E1,-4.351875305E1,-1.104375076E1,4.984002144E1
1.651715708E1,-2.131875038E1,-4.323750305E1,-1.125000000E1,4.950286141E1
1.652715708E1,-2.096250153E1,-4.344375229E1,-1.123125076E1,4.952703380E1
1.653715708E1,-2.056875038E1,-4.350000000E1,-1.138125038E1,4.944548870E1
1.654715708E1,-2.010000038E1,-4.351875305E1,-1.162500000E1,4.932577934E1
1.655715708E1,-1.980000114E1,-4.359375000E1,-1.179375076E1,4.931072542E1
1.656715708E1,-1.921875000E1,-4.361250305E1,-1.179375076E1,4.909687700E1
1.657715708E1,-1.878750038E1,-4.365000153E1,-1.192500019E1,4.899488171E1
1.658715708E1,-1.884375000E1,-4.389375305E1,-1.192500019E1,4.923366836E1
1.659715708E1,-1.880625153E1,-4.425000000E1,-1.207500076E1,4.957361435E1
1.660715708E1,-1.886250114E1,-4.423125076E1,-1.248750019E1,4.968032965E1
1.661715708E1,-1.903125000E1,-4.419375229E1,-1.280625057E1,4.979233145E1
1.662715708E1,-1.897500038E1,-4.410000229E1,-1.297500038E1,4.973139327E1
1.663715708E1,-1.921875000E1,-4.425000000E1,-1.295625019E1,4.995285047E1
1.664715708E1,-1.953750038E1,-4.434375000E1,-1.327500057E1,5.024248924E1
1.665715708E1,-1.991250038E1,-4.432500076E1,-1.325625038E1,5.036806070E1
1.666715708E1,-2.004375076E1,-4.445625305E1,-1.329375076E1,5.054536764E1
1.667715708E1,-1.998750114E1,-4.432500076E1,-1.338750076E1,5.043244066E1
1.668715708E1,-2.019375038E1,-4.443750000E1,-1.310625076E1,5.053961585E1
1.669715708E1,-2.010000038E1,-4.449375153E1,-1.303125095E1,5.053234055E1
1.670715708E1,-2.006250000E1,-4.464375305E1,-1.291875076E1,5.062077354E1
1.671715708E1,-2.013750076E1,-4.436250305E1,-1.269375038E1,5.034562456E1
1.672715708E1,-2.021250153E1,-4.432500076E1,-1.233750057E1,5.025400313E1
1.673715708E1,-2.017500114E1,-4.428750229E1,-1.213125038E1,5.015556565E1
1.674715708E1,-2.010000038E1,-4.413750076E1,-1.209375095E1,4.998387541E1
1.675715708E1,-2.034375000E1,-4.428750229E1,-1.156875038E1,5.009078766E1
1.676715708E1,-2.028750038E1,-4.417500305E1,-1.128750038E1,4.990412038E1
1.677715708E1,-2.073750114E1,-4.419375229E1,-1.076250076E1,4.998963010E1
1.678715708E1,-2.126250076E1,-4.415625000E1,-1.023750019E1,5.006670314E1
1.679715708E1,-2.163750076E1,-4.428750229E1,-1.005000019E1,5.030473936E1
1.680715708E1,-2.197500038E1,-4.415625000E1,-9.637500763E0,5.025491495E1
1.681715708E1,-2.253750038E1,-4.417500305E1,-9.093750000E0,5.041890625E1
1.682715708E1,-2.325000000E1,-4.406250000E1,-8.756250381E0,5.058397302E1
1.683715708E1,-2.400000000E1,-4.370625305E1,-8.606250763E0,5.059944770E1
1.684715708E1,-2.448750114E1,-4.333125305E1,-8.493750572E0,5.049137552E1
1.685715708E1,-2.490000153E1,-4.301250076E1,-8.437500000E0,5.041107720E1
1.686715708E1,-2.548125076E1,-4.252500153E1,-8.287500381E0,5.026283476E1
1.687715708E1,-2.593125153E1,-4.218750000E1,-8.006250381E0,5.016288476E1
1.688715708E1,-2.651250076E1,-4.198125076E1,-7.818750381E0,5.026401267E1
1.689715708E1,-2.660625076E1,-4.158750153E1,-7.743750095E0,4.997377841E1
1.690715708E1,-2.660625076E1,-4.134375000E1,-7.837500095E0,4.978578765E1
1.691715708E1,-2.643750191E1,-4.126875305E1,-7.743750095E0,4.961871775E1
1.692715708E1,-2.649375153E1,-4.132500076E1,-7.650000095E0,4.968095268E1
1.693715708E1,-2.623125076E1,-4.143750000E1,-7.687500477E0,4.964113805E1
1.694715708E1,-2.591250038E1,-4.175625229E1,-7.912500381E0,4.977599766E1
1.695715708E1,-2.533125114E1,-4.162500000E1,-8.062500000E0,4.938944033E1
1.696715708E1,-2.463750076E1,-4.181250000E1,-8.193750381E0,4.921817901E1
1.697715708E1,-2.430000114E1,-4.198125076E1,-8.343750000E0,4.921924050E1
1.698715708E1,-2.383125114E1,-4.216875076E1,-8.268750191E0,4.913760578E1
1.699715708E1,-2.334375000E1,-4.218750000E1,-8.493750572E0,4.895773299E1
1.700715708E1,-2.304375076E1,-4.222500229E1,-8.943750381E0,4.892806902E1
1.701715708E1,-2.287500000E1,-4.205625153E1,-9.093750000E0,4.873079321E1
1.702715708E1,-2.257500076E1,-4.186875153E1,-9.281250000E0,4.846405488E1
1.703715708E1,-2.261250114E1,-4.224375153E1,-9.862500191E0,4.891961428E1
1.704715708E1,-2.281875038E1,-4.209375000E1,-1.065000057E1,4.905101090E1
1.705715708E1,-2.285625076E1,-4.209375000E1,-1.155000019E1,4.927163984E1
1.706715708E1,-2.293125153E1,-4.203750229E1,-1.271250057E1,4.954393571E1
1.707715708E1,-2.328750038E1,-4.196250153E1,-1.393125057E1,4.997238188E1
1.708715708E1,-2.349375153E1,-4.155000305E1,-1.541250038E1,5.015879068E1
1.709715708E1,-2.390625000E1,-4.123125076E1,-1.743750000E1,5.075028310E1
1.710715708E1,-2.467500114E1,-4.081875229E1,-1.993125153E1,5.169410999E1
1.711715708E1,-2.536875153E1,-3.976875305E1,-2.242500114E1,5.223033553E1
1.712715708E1,-2.619375038E1,-3.858750153E1,-2.520000076E1,5.301082787E1
1.713715708E1,-2.737500191E1,-3.710625076E1,-2.810625076E1,5.400209169E1
